20100107074142S:A1500,0015,  00001297,1, 0,00
20100107102820R:U1500,0 15,  00001192, 0
20100107102820S:U1500,0 15,  00001192,00
20100107102823S:A1500,0015,  00000073,1, 0,00
20100107102829R:A1504,0 15,  00001192, 0, 0
20100107102839S:A1500,0015,  00001149,1, 0,00
20100107102944R:A1501,0 15,  00001159,0, 0
20100107102945R:A1510,0 15,  00001159, 1, 0, 0, 0
20100107102954R:A1510,0 15,  00001159, 9, 0, 0, 0
20100107102958R:A1503,0 15,  00001159, 0, 0
20100107102958S:A1503,0015,  00001159,01,00
20100107103005R:A1501,0 15,  00001206,0, 0
20100107103005R:A1510,0 15,  00001206, 1, 0, 1, 0
20100107103014R:A1510,0 15,  00001206, 9, 0, 1, 0
20100107103016R:U1500,0 15,  00001159, 0
20100107103016S:U1500,0 15,  00001159,00
20100107103026R:A1504,0 15,  00001159, 0, 0
20100107103026R:A1503,0 15,  00001206, 0, 0
20100107103028S:A1503,0015,  00001206,01,00
20100107103038R:A1501,0 15,  00000007,0, 0
20100107103038R:A1510,0 15,  00000007, 1, 0, 1, 0
20100107103043R:U1500,0 15,  00001206, 0
20100107103043S:U1500,0 15,  00001206,00
20100107103047R:A1510,0 15,  00000007, 9, 0, 0, 0
20100107103105R:A1504,0 15,  00001206, 0, 0
20100107103106R:A1503,0 15,  00000007, 0, 0
20100107103106S:A1503,0015,  00000007,01,00
20100107103112R:U1500,0 15,  00000007, 0
20100107103112S:U1500,0 15,  00000007,00
20100107103145R:A1504,0 15,  00000007, 0, 0
20100107103154S:A1500,0015,  00000095,1, 0,00
20100107103155R:A1501,0 15,  00001103,0, 0
20100107103155R:A1510,0 15,  00001103, 1, 0, 0, 0
20100107103204R:A1510,0 15,  00001103, 9, 0, 0, 0
20100107103204S:A1500,0015,  00001036,1, 0,00
20100107103208R:A1503,0 15,  00001103, 0, 0
20100107103209S:A1503,0015,  00001103,01,00
20100107103211R:A1501,0 15,  00000128,0, 0
20100107103211R:A1510,0 15,  00000128, 1, 0, 1, 0
20100107103220R:A1510,0 15,  00000128, 9, 0, 1, 0
20100107103222R:U1500,0 15,  00001103, 0
20100107103222S:U1500,0 15,  00001103,00
20100107103231R:A1504,0 15,  00001103, 0, 0
20100107103232R:A1503,0 15,  00000128, 0, 0
20100107103232S:A1503,0015,  00000128,01,00
20100107103238R:U1500,0 15,  00000128, 0
20100107103238S:U1500,0 15,  00000128,00
20100107103311R:A1504,0 15,  00000128, 0, 0
20100107103322R:A1501,0 15,  00001292,0, 0
20100107103322R:A1510,0 15,  00001292, 1, 0, 0, 0
20100107103331R:A1510,0 15,  00001292, 9, 0, 0, 0
20100107103336R:A1503,0 15,  00001292, 0, 0
20100107103336S:A1503,0015,  00001292,01,00
20100107103339R:A1501,0 15,  00001257,0, 0
20100107103339R:A1510,0 15,  00001257, 1, 0, 1, 0
20100107103348R:A1510,0 15,  00001257, 9, 0, 1, 0
20100107103350R:U1500,0 15,  00001292, 0
20100107103350S:U1500,0 15,  00001292,00
20100107103359R:A1504,0 15,  00001292, 0, 0
20100107103359R:A1503,0 15,  00001257, 0, 0
20100107103400S:A1503,0015,  00001257,01,00
20100107103406R:U1500,0 15,  00001257, 0
20100107103406S:U1500,0 15,  00001257,00
20100107103422S:A1500,0015,  00001020,1, 0,00
20100107103436S:A1500,0015,  00001223,1, 0,00
20100107103439R:A1504,0 15,  00001257, 0, 0
20100107103450R:A1501,0 15,  00001220,0, 0
20100107103450R:A1510,0 15,  00001220, 1, 0, 0, 0
20100107103459R:A1510,0 15,  00001220, 9, 0, 0, 0
20100107103503R:A1503,0 15,  00001220, 0, 0
20100107103504S:A1503,0015,  00001220,01,00
20100107103509R:U1500,0 15,  00001220, 0
20100107103509S:U1500,0 15,  00001220,00
20100107103519R:A1504,0 15,  00001220, 0, 0
20100107103530R:A1501,0 15,  00001256,0, 0
20100107103530R:A1510,0 15,  00001256, 1, 0, 0, 0
20100107103539R:A1510,0 15,  00001256, 9, 0, 0, 0
20100107103544R:A1503,0 15,  00001256, 0, 0
20100107103544S:A1503,0015,  00001256,01,00
20100107103550R:U1500,0 15,  00001256, 0
20100107103550S:U1500,0 15,  00001256,00
20100107103559R:A1504,0 15,  00001256, 0, 0
20100107103717R:A1501,0 15,  00001016,0, 0
20100107103717R:A1510,0 15,  00001016, 1, 0, 0, 0
20100107103726R:A1510,0 15,  00001016, 9, 0, 0, 0
20100107103731R:A1503,0 15,  00001016, 0, 0
20100107103731S:A1503,0015,  00001016,01,00
20100107103737R:U1500,0 15,  00001016, 0
20100107103737S:U1500,0 15,  00001016,00
20100107103740R:A1504,0 15,  00001016, 0, 0
20100107103752R:A1501,0 15,  00001153,0, 0
20100107103752R:A1510,0 15,  00001153, 1, 0, 0, 0
20100107103801R:A1510,0 15,  00001153, 9, 0, 0, 0
20100107103805R:A1503,0 15,  00001153, 0, 0
20100107103806S:A1503,0015,  00001153,01,00
20100107103813R:A1501,0 15,  00001177,0, 0
20100107103813R:A1510,0 15,  00001177, 1, 0, 1, 0
20100107103823R:A1510,0 15,  00001177, 9, 0, 1, 0
20100107103825R:U1500,0 15,  00001153, 0
20100107103825S:U1500,0 15,  00001153,00
20100107103834R:A1504,0 15,  00001153, 0, 0
20100107103834R:A1503,0 15,  00001177, 0, 0
20100107103834S:A1503,0015,  00001177,01,00
20100107103840R:U1500,0 15,  00001177, 0
20100107103840S:U1500,0 15,  00001177,00
20100107103859S:A1500,0015,  00001116,1, 0,00
20100107103911S:A1500,0015,  00000075,1, 0,00
20100107103914R:A1504,0 15,  00001177, 0, 0
20100107103925R:A1501,0 15,  00000155,0, 0
20100107103925R:A1510,0 15,  00000155, 1, 0, 0, 0
20100107103927S:A1500,0015,  00000052,1, 0,00
20100107103934R:A1510,0 15,  00000155, 9, 0, 0, 0
20100107103939R:A1503,0 15,  00000155, 0, 0
20100107103939S:A1503,0015,  00000155,01,00
20100107103942S:A1500,0015,  00000012,1, 0,00
20100107103945R:U1500,0 15,  00000155, 0
20100107103945S:U1500,0 15,  00000155,00
20100107103954R:A1504,0 15,  00000155, 0, 0
20100107104100R:A1501,0 15,  00000080,0, 0
20100107104100R:A1510,0 15,  00000080, 1, 0, 0, 0
20100107104109R:A1510,0 15,  00000080, 9, 0, 0, 0
20100107104114R:A1503,0 15,  00000080, 0, 0
20100107104114S:A1503,0015,  00000080,01,00
20100107104121R:A1501,0 15,  00000151,0, 0
20100107104121R:A1510,0 15,  00000151, 1, 0, 1, 0
20100107104130R:A1510,0 15,  00000151, 9, 0, 1, 0
20100107104132R:U1500,0 15,  00000080, 0
20100107104132S:U1500,0 15,  00000080,00
20100107104141R:A1504,0 15,  00000080, 0, 0
20100107104142R:A1503,0 15,  00000151, 0, 0
20100107104142S:A1503,0015,  00000151,01,00
20100107104148R:U1500,0 15,  00000151, 0
20100107104148S:U1500,0 15,  00000151,00
20100107104221R:A1504,0 15,  00000151, 0, 0
20100107104233R:A1501,0 15,  00001106,0, 0
20100107104233R:A1510,0 15,  00001106, 1, 0, 0, 0
20100107104242R:A1510,0 15,  00001106, 9, 0, 0, 0
20100107104247R:A1503,0 15,  00001106, 0, 0
20100107104247S:A1503,0015,  00001106,01,00
20100107104252R:A1501,0 15,  00001149,0, 0
20100107104252R:A1510,0 15,  00001149, 1, 0, 1, 0
20100107104301R:A1510,0 15,  00001149, 9, 0, 1, 0
20100107104303R:U1500,0 15,  00001106, 0
20100107104303S:U1500,0 15,  00001106,00
20100107104312R:A1504,0 15,  00001106, 0, 0
20100107104312R:A1503,0 15,  00001149, 0, 0
20100107104313S:A1503,0015,  00001149,01,00
20100107104318R:U1500,0 15,  00001149, 0
20100107104318S:U1500,0 15,  00001149,00
20100107104346S:A1500,0015,  00000028,1, 0,00
20100107104352R:A1504,0 15,  00001149, 0, 0
20100107104804S:A1500,0015,  00001298,1, 0,00
20100107104808R:A1501,0 15,  00001221,0, 0
20100107104808R:A1510,0 15,  00001221, 1, 0, 0, 0
20100107104817R:A1510,0 15,  00001221, 9, 0, 0, 0
20100107104822R:A1503,0 15,  00001221, 0, 0
20100107104822S:A1503,0015,  00001221,01,00
20100107104825R:A1501,0 15,  00001223,0, 0
20100107104825R:A1510,0 15,  00001223, 1, 0, 1, 0
20100107104834R:A1510,0 15,  00001223, 9, 0, 1, 0
20100107104836R:U1500,0 15,  00001221, 0
20100107104836S:U1500,0 15,  00001221,00
20100107104846R:A1504,0 15,  00001221, 0, 0
20100107104846R:A1503,0 15,  00001223, 0, 0
20100107104846S:A1503,0015,  00001223,01,00
20100107104852R:U1500,0 15,  00001223, 0
20100107104852S:U1500,0 15,  00001223,00
20100107104912R:A1504,0 15,  00001223, 0, 0
20100107104924R:A1501,0 15,  00001280,0, 0
20100107104924R:A1510,0 15,  00001280, 1, 0, 0, 0
20100107104933R:A1510,0 15,  00001280, 9, 0, 0, 0
20100107104938R:A1503,0 15,  00001280, 0, 0
20100107104938S:A1503,0015,  00001280,01,00
20100107104946R:A1501,0 15,  00000073,0, 0
20100107104946R:A1510,0 15,  00000073, 1, 0, 1, 0
20100107104955R:A1510,0 15,  00000073, 9, 0, 1, 0
20100107104957R:U1500,0 15,  00001280, 0
20100107104957S:U1500,0 15,  00001280,00
20100107105006R:A1504,0 15,  00001280, 0, 0
20100107105006R:A1503,0 15,  00000073, 0, 0
20100107105007S:A1503,0015,  00000073,01,00
20100107105013R:U1500,0 15,  00000073, 0
20100107105013S:U1500,0 15,  00000073,00
20100107105046R:A1504,0 15,  00000073, 0, 0
20100107105129R:A1501,0 15,  00000095,0, 0
20100107105129R:A1510,0 15,  00000095, 1, 0, 0, 0
20100107105138R:A1510,0 15,  00000095, 9, 0, 0, 0
20100107105142R:A1503,0 15,  00000095, 0, 0
20100107105143S:A1503,0015,  00000095,01,00
20100107105150R:A1501,0 15,  00001036,0, 0
20100107105150R:A1510,0 15,  00001036, 1, 0, 1, 0
20100107105159R:A1510,0 15,  00001036, 9, 0, 1, 0
20100107105201R:U1500,0 15,  00000095, 0
20100107105201S:U1500,0 15,  00000095,00
20100107105210R:A1504,0 15,  00000095, 0, 0
20100107105210R:A1503,0 15,  00001036, 0, 0
20100107105211S:A1503,0015,  00001036,01,00
20100107105217R:U1500,0 15,  00001036, 0
20100107105217S:U1500,0 15,  00001036,00
20100107105227S:A1500,0015,  00001196,1, 0,00
20100107105250R:A1504,0 15,  00001036, 0, 0
20100107105302R:A1501,0 15,  00001020,0, 0
20100107105302R:A1510,0 15,  00001020, 1, 0, 0, 0
20100107105311R:A1510,0 15,  00001020, 9, 0, 0, 0
20100107105316R:A1503,0 15,  00001020, 0, 0
20100107105316S:A1503,0015,  00001020,01,00
20100107105319R:A1501,0 15,  00000012,0, 0
20100107105319R:A1510,0 15,  00000012, 1, 0, 1, 0
20100107105328R:A1510,0 15,  00000012, 9, 0, 1, 0
20100107105330R:U1500,0 15,  00001020, 0
20100107105330S:U1500,0 15,  00001020,00
20100107105339R:A1504,0 15,  00001020, 0, 0
20100107105339R:A1503,0 15,  00000012, 0, 0
20100107105340S:A1503,0015,  00000012,01,00
20100107105346R:U1500,0 15,  00000012, 0
20100107105346S:U1500,0 15,  00000012,00
20100107105419R:A1504,0 15,  00000012, 0, 0
20100107105636S:A1500,0015,  00000124,1, 0,00
20100107105753R:A1501,0 15,  00001116,0, 0
20100107105753R:A1510,0 15,  00001116, 1, 0, 0, 0
20100107105802R:A1510,0 15,  00001116, 9, 0, 0, 0
20100107105806R:A1503,0 15,  00001116, 0, 0
20100107105806S:A1503,0015,  00001116,01,00
20100107105812R:U1500,0 15,  00001116, 0
20100107105812S:U1500,0 15,  00001116,00
20100107105815R:A1504,0 15,  00001116, 0, 0
20100107105827R:A1501,0 15,  00000075,0, 0
20100107105827R:A1510,0 15,  00000075, 1, 0, 0, 0
20100107105836R:A1510,0 15,  00000075, 9, 0, 0, 0
20100107105841R:A1503,0 15,  00000075, 0, 0
20100107105841S:A1503,0015,  00000075,01,00
20100107105849R:A1501,0 15,  00000052,0, 0
20100107105849R:A1510,0 15,  00000052, 1, 0, 1, 0
20100107105858R:A1510,0 15,  00000052, 9, 0, 1, 0
20100107105900R:U1500,0 15,  00000075, 0
20100107105900S:U1500,0 15,  00000075,00
20100107105909R:A1504,0 15,  00000075, 0, 0
20100107105909R:A1503,0 15,  00000052, 0, 0
20100107105910S:A1503,0015,  00000052,01,00
20100107105916R:U1500,0 15,  00000052, 0
20100107105916S:U1500,0 15,  00000052,00
20100107105949R:A1504,0 15,  00000052, 0, 0
20100107110023R:A1501,0 15,  00000028,0, 0
20100107110023R:A1510,0 15,  00000028, 1, 0, 0, 0
20100107110032R:A1510,0 15,  00000028, 9, 0, 0, 0
20100107110037R:A1503,0 15,  00000028, 0, 0
20100107110037S:A1503,0015,  00000028,01,00
20100107110045R:A1501,0 15,  00001298,0, 0
20100107110045R:A1510,0 15,  00001298, 1, 0, 1, 0
20100107110054R:A1510,0 15,  00001298, 9, 0, 1, 0
20100107110056R:U1500,0 15,  00000028, 0
20100107110056S:U1500,0 15,  00000028,00
20100107110105R:A1504,0 15,  00000028, 0, 0
20100107110105R:A1503,0 15,  00001298, 0, 0
20100107110106S:A1503,0015,  00001298,01,00
20100107110111R:U1500,0 15,  00001298, 0
20100107110111S:U1500,0 15,  00001298,00
20100107110138R:A1504,0 15,  00001298, 0, 0
20100107110427S:A1500,0015,  00000118,1, 0,00
20100107110617R:A1501,0 15,  00001196,0, 0
20100107110617R:A1510,0 15,  00001196, 1, 0, 0, 0
20100107110626R:A1510,0 15,  00001196, 9, 0, 0, 0
20100107110630R:A1503,0 15,  00001196, 0, 0
20100107110631S:A1503,0015,  00001196,01,00
20100107110636R:U1500,0 15,  00001196, 0
20100107110636S:U1500,0 15,  00001196,00
20100107110639R:A1504,0 15,  00001196, 0, 0
20100107110709R:A1501,0 15,  00000124,0, 0
20100107110710R:A1510,0 15,  00000124, 1, 0, 0, 0
20100107110719R:A1510,0 15,  00000124, 9, 0, 0, 0
20100107110723R:A1503,0 15,  00000124, 0, 0
20100107110723S:A1503,0015,  00000124,01,00
20100107110729R:U1500,0 15,  00000124, 0
20100107110729S:U1500,0 15,  00000124,00
20100107110732R:A1504,0 15,  00000124, 0, 0
20100107111144S:A1500,0015,  00001115,1, 0,00
20100107111210S:A1500,0015,  00000136,1, 0,00
20100107111314S:A1500,0015,  00000011,1, 0,00
20100107111602R:A1501,0 15,  00000118,0, 0
20100107111603R:A1510,0 15,  00000118, 1, 0, 0, 0
20100107111612R:A1510,0 15,  00000118, 9, 0, 0, 0
20100107111616R:A1503,0 15,  00000118, 0, 0
20100107111616S:A1503,0015,  00000118,01,00
20100107111622R:U1500,0 15,  00000118, 0
20100107111622S:U1500,0 15,  00000118,00
20100107111625R:A1504,0 15,  00000118, 0, 0
20100107111725S:A1500,0015,  00000147,1, 0,00
20100107111737S:A1500,0015,  00001300,1, 0,00
20100107111845S:A1500,0015,  00000168,1, 0,00
20100107112310R:A1501,0 15,  00000136,0, 0
20100107112310R:A1510,0 15,  00000136, 1, 0, 0, 0
20100107112312S:A1500,0015,  00001269,1, 0,00
20100107112319R:A1510,0 15,  00000136, 9, 0, 0, 0
20100107112324R:A1503,0 15,  00000136, 0, 0
20100107112324S:A1503,0015,  00000136,01,00
20100107112330R:U1500,0 15,  00000136, 0
20100107112330S:U1500,0 15,  00000136,00
20100107112332R:A1504,0 15,  00000136, 0, 0
20100107112425S:A1500,0015,  00001275,1, 0,00
20100107112555R:A1501,0 15,  00001115,0, 0
20100107112555R:A1510,0 15,  00001115, 1, 0, 0, 0
20100107112604R:A1510,0 15,  00001115, 9, 0, 0, 0
20100107112608R:A1503,0 15,  00001115, 0, 0
20100107112609S:A1503,0015,  00001115,01,00
20100107112612R:A1501,0 15,  00000011,0, 0
20100107112612R:A1510,0 15,  00000011, 1, 0, 1, 0
20100107112621R:A1510,0 15,  00000011, 9, 0, 1, 0
20100107112623R:U1500,0 15,  00001115, 0
20100107112623S:U1500,0 15,  00001115,00
20100107112632R:A1504,0 15,  00001115, 0, 0
20100107112632R:A1503,0 15,  00000011, 0, 0
20100107112633S:A1503,0015,  00000011,01,00
20100107112639R:U1500,0 15,  00000011, 0
20100107112639S:U1500,0 15,  00000011,00
20100107112712R:A1504,0 15,  00000011, 0, 0
20100107112848S:A1500,0015,  00000079,1, 0,00
20100107112911R:A1501,0 15,  00001300,0, 0
20100107112911R:A1510,0 15,  00001300, 1, 0, 0, 0
20100107112920R:A1510,0 15,  00001300, 9, 0, 0, 0
20100107112924R:A1503,0 15,  00001300, 0, 0
20100107112924S:A1503,0015,  00001300,01,00
20100107112930R:U1500,0 15,  00001300, 0
20100107112930S:U1500,0 15,  00001300,00
20100107112933R:A1504,0 15,  00001300, 0, 0
20100107112935S:A1500,0015,  00001222,1, 0,00
20100107113537R:A1501,0 15,  00000147,0, 0
20100107113537R:A1510,0 15,  00000147, 1, 0, 0, 0
20100107113546R:A1510,0 15,  00000147, 9, 0, 0, 0
20100107113551R:A1503,0 15,  00000147, 0, 0
20100107113551S:A1503,0015,  00000147,01,00
20100107113553R:A1501,0 15,  00000168,0, 0
20100107113553R:A1510,0 15,  00000168, 1, 0, 1, 0
20100107113602R:A1510,0 15,  00000168, 9, 0, 1, 0
20100107113604R:U1500,0 15,  00000147, 0
20100107113604S:U1500,0 15,  00000147,00
20100107113614R:A1504,0 15,  00000147, 0, 0
20100107113614R:A1503,0 15,  00000168, 0, 0
20100107113615S:A1503,0015,  00000168,01,00
20100107113620R:U1500,0 15,  00000168, 0
20100107113620S:U1500,0 15,  00000168,00
20100107113628S:A1500,0015,  00001184,1, 0,00
20100107113635R:A1504,0 15,  00000168, 0, 0
20100107113646R:A1501,0 15,  00001269,0, 0
20100107113647R:A1510,0 15,  00001269, 1, 0, 0, 0
20100107113656R:A1510,0 15,  00001269, 9, 0, 0, 0
20100107113700R:A1503,0 15,  00001269, 0, 0
20100107113700S:A1503,0015,  00001269,01,00
20100107113706R:U1500,0 15,  00001269, 0
20100107113706S:U1500,0 15,  00001269,00
20100107113715R:A1504,0 15,  00001269, 0, 0
20100107113757R:A1501,0 15,  00001275,0, 0
20100107113757R:A1510,0 15,  00001275, 1, 0, 0, 0
20100107113806R:A1510,0 15,  00001275, 9, 0, 0, 0
20100107113810R:A1503,0 15,  00001275, 0, 0
20100107113811S:A1503,0015,  00001275,01,00
20100107113816R:U1500,0 15,  00001275, 0
20100107113816S:U1500,0 15,  00001275,00
20100107113819R:A1504,0 15,  00001275, 0, 0
20100107114044R:A1501,0 15,  00000079,0, 0
20100107114044R:A1510,0 15,  00000079, 1, 0, 0, 0
20100107114047S:A1500,0015,  00001017,1, 0,00
20100107114053R:A1510,0 15,  00000079, 9, 0, 0, 0
20100107114057R:A1503,0 15,  00000079, 0, 0
20100107114058S:A1503,0015,  00000079,01,00
20100107114103R:U1500,0 15,  00000079, 0
20100107114103S:U1500,0 15,  00000079,00
20100107114106R:A1504,0 15,  00000079, 0, 0
20100107114125S:A1500,0015,  00000196,1, 0,00
20100107114137S:A1500,0015,  00001193,1, 0,00
20100107114223S:A1500,0015,  00001270,1, 0,00
20100107114543R:A1501,0 15,  00001222,0, 0
20100107114543R:A1510,0 15,  00001222, 1, 0, 0, 0
20100107114552R:A1510,0 15,  00001222, 9, 0, 0, 0
20100107114557R:A1503,0 15,  00001222, 0, 0
20100107114557S:A1503,0015,  00001222,01,00
20100107114603R:U1500,0 15,  00001222, 0
20100107114603S:U1500,0 15,  00001222,00
20100107114606R:A1504,0 15,  00001222, 0, 0
20100107114752S:A1500,0015,  00000129,1, 0,00
20100107114804S:A1500,0015,  00001034,1, 0,00
20100107114927R:A1501,0 15,  00001184,0, 0
20100107114927R:A1510,0 15,  00001184, 1, 0, 0, 0
20100107114936R:A1510,0 15,  00001184, 9, 0, 0, 0
20100107114941R:A1503,0 15,  00001184, 0, 0
20100107114941S:A1503,0015,  00001184,01,00
20100107114947R:U1500,0 15,  00001184, 0
20100107114947S:U1500,0 15,  00001184,00
20100107114949R:A1504,0 15,  00001184, 0, 0
20100107115323R:A1501,0 15,  00001193,0, 0
20100107115323R:A1510,0 15,  00001193, 1, 0, 0, 0
20100107115332R:A1510,0 15,  00001193, 9, 0, 0, 0
20100107115336R:A1503,0 15,  00001193, 0, 0
20100107115337S:A1503,0015,  00001193,01,00
20100107115342R:U1500,0 15,  00001193, 0
20100107115342S:U1500,0 15,  00001193,00
20100107115345R:A1504,0 15,  00001193, 0, 0
20100107115554R:A1501,0 15,  00001017,0, 0
20100107115554R:A1510,0 15,  00001017, 1, 0, 0, 0
20100107115603R:A1510,0 15,  00001017, 9, 0, 0, 0
20100107115608R:A1503,0 15,  00001017, 0, 0
20100107115608S:A1503,0015,  00001017,01,00
20100107115610R:A1501,0 15,  00000196,0, 0
20100107115610R:A1510,0 15,  00000196, 1, 0, 1, 0
20100107115619R:A1510,0 15,  00000196, 9, 0, 1, 0
20100107115621R:U1500,0 15,  00001017, 0
20100107115621S:U1500,0 15,  00001017,00
20100107115631R:A1504,0 15,  00001017, 0, 0
20100107115631R:A1503,0 15,  00000196, 0, 0
20100107115632S:A1503,0015,  00000196,01,00
20100107115637R:U1500,0 15,  00000196, 0
20100107115637S:U1500,0 15,  00000196,00
20100107115710R:A1504,0 15,  00000196, 0, 0
20100107115722R:A1501,0 15,  00001270,0, 0
20100107115722R:A1510,0 15,  00001270, 1, 0, 0, 0
20100107115731R:A1510,0 15,  00001270, 9, 0, 0, 0
20100107115735R:A1503,0 15,  00001270, 0, 0
20100107115735S:A1503,0015,  00001270,01,00
20100107115741R:U1500,0 15,  00001270, 0
20100107115741S:U1500,0 15,  00001270,00
20100107115750R:A1504,0 15,  00001270, 0, 0
20100107115755S:A1500,0015,  00000010,1, 0,00
20100107115807S:A1500,0015,  00000053,1, 0,00
20100107120220R:A1501,0 15,  00001034,0, 0
20100107120220R:A1510,0 15,  00001034, 1, 0, 0, 0
20100107120229R:A1510,0 15,  00001034, 9, 0, 0, 0
20100107120233R:A1503,0 15,  00001034, 0, 0
20100107120234S:A1503,0015,  00001034,01,00
20100107120239R:U1500,0 15,  00001034, 0
20100107120239S:U1500,0 15,  00001034,00
20100107120242R:A1504,0 15,  00001034, 0, 0
20100107120324S:A1500,0015,  00000159,1, 0,00
20100107120339S:A1500,0015,  00000026,1, 0,00
20100107120507R:A1501,0 15,  00000129,0, 0
20100107120507R:A1510,0 15,  00000129, 1, 0, 0, 0
20100107120516R:A1510,0 15,  00000129, 9, 0, 0, 0
20100107120520R:A1503,0 15,  00000129, 0, 0
20100107120520S:A1503,0015,  00000129,01,00
20100107120526R:U1500,0 15,  00000129, 0
20100107120526S:U1500,0 15,  00000129,00
20100107120529R:A1504,0 15,  00000129, 0, 0
20100107120725S:A1500,0015,  00001262,1, 0,00
20100107120843S:A1500,0015,  00001197,1, 0,00
20100107121154R:A1501,0 15,  00000053,0, 0
20100107121154R:A1510,0 15,  00000053, 1, 0, 0, 0
20100107121203R:A1510,0 15,  00000053, 9, 0, 0, 0
20100107121207R:A1503,0 15,  00000053, 0, 0
20100107121207S:A1503,0015,  00000053,01,00
20100107121213R:U1500,0 15,  00000053, 0
20100107121213S:U1500,0 15,  00000053,00
20100107121216R:A1504,0 15,  00000053, 0, 0
20100107121311S:A1500,0015,  00001198,1, 0,00
20100107121451R:A1501,0 15,  00000010,0, 0
20100107121451R:A1510,0 15,  00000010, 1, 0, 0, 0
20100107121500R:A1510,0 15,  00000010, 9, 0, 0, 0
20100107121504R:A1503,0 15,  00000010, 0, 0
20100107121505S:A1503,0015,  00000010,01,00
20100107121510R:U1500,0 15,  00000010, 0
20100107121510S:U1500,0 15,  00000010,00
20100107121513R:A1504,0 15,  00000010, 0, 0
20100107121620S:A1500,0015,  00000040,1, 0,00
20100107122123R:A1501,0 15,  00000159,0, 0
20100107122123R:A1510,0 15,  00000159, 1, 0, 0, 0
20100107122132R:A1510,0 15,  00000159, 9, 0, 0, 0
20100107122136R:A1503,0 15,  00000159, 0, 0
20100107122137S:A1503,0015,  00000159,01,00
20100107122144R:A1501,0 15,  00000026,0, 0
20100107122145R:A1510,0 15,  00000026, 1, 0, 1, 0
20100107122153S:A1500,0015,  00000116,1, 0,00
20100107122153R:A1510,0 15,  00000026, 9, 0, 1, 0
20100107122155R:U1500,0 15,  00000159, 0
20100107122156S:U1500,0 15,  00000159,00
20100107122205R:A1504,0 15,  00000159, 0, 0
20100107122205R:A1503,0 15,  00000026, 0, 0
20100107122205S:A1503,0015,  00000026,01,00
20100107122211R:U1500,0 15,  00000026, 0
20100107122211S:U1500,0 15,  00000026,00
20100107122245R:A1504,0 15,  00000026, 0, 0
20100107122424R:A1501,0 15,  00001262,0, 0
20100107122424R:A1510,0 15,  00001262, 1, 0, 0, 0
20100107122433R:A1510,0 15,  00001262, 9, 0, 0, 0
20100107122437R:A1503,0 15,  00001262, 0, 0
20100107122438S:A1503,0015,  00001262,01,00
20100107122441R:A1501,0 15,  00001197,0, 0
20100107122441R:A1510,0 15,  00001197, 1, 0, 1, 0
20100107122450R:A1510,0 15,  00001197, 9, 0, 1, 0
20100107122452R:U1500,0 15,  00001262, 0
20100107122452S:U1500,0 15,  00001262,00
20100107122501R:A1504,0 15,  00001262, 0, 0
20100107122501R:A1503,0 15,  00001197, 0, 0
20100107122502S:A1503,0015,  00001197,01,00
20100107122507R:U1500,0 15,  00001197, 0
20100107122508S:U1500,0 15,  00001197,00
20100107122541R:A1504,0 15,  00001197, 0, 0
20100107123002R:A1501,0 15,  00001198,0, 0
20100107123002R:A1510,0 15,  00001198, 1, 0, 0, 0
20100107123011R:A1510,0 15,  00001198, 9, 0, 0, 0
20100107123015R:A1503,0 15,  00001198, 0, 0
20100107123016S:A1503,0015,  00001198,01,00
20100107123021R:U1500,0 15,  00001198, 0
20100107123021S:U1500,0 15,  00001198,00
20100107123024R:A1504,0 15,  00001198, 0, 0
20100107123238S:A1500,0015,  00000001,1, 0,00
20100107123241R:A1501,0 15,  00000116,0, 0
20100107123241R:A1510,0 15,  00000116, 1, 0, 0, 0
20100107123250R:A1510,0 15,  00000116, 9, 0, 0, 0
20100107123255R:A1503,0 15,  00000116, 0, 0
20100107123255S:A1503,0015,  00000116,01,00
20100107123301R:U1500,0 15,  00000116, 0
20100107123301S:U1500,0 15,  00000116,00
20100107123303R:A1504,0 15,  00000116, 0, 0
20100107123315R:A1501,0 15,  00000040,0, 0
20100107123315R:A1510,0 15,  00000040, 1, 0, 0, 0
20100107123324R:A1510,0 15,  00000040, 9, 0, 0, 0
20100107123329R:A1503,0 15,  00000040, 0, 0
20100107123329S:A1503,0015,  00000040,01,00
20100107123335R:U1500,0 15,  00000040, 0
20100107123335S:U1500,0 15,  00000040,00
20100107123338R:A1504,0 15,  00000040, 0, 0
20100107123725S:A1500,0015,  00001027,1, 0,00
20100107123850S:A1500,0015,  00001200,1, 0,00
20100107123910S:A1500,0015,  00001276,1, 0,00
20100107123938S:A1500,0015,  00000024,1, 0,00
20100107124013S:A1500,0015,  00000198,1, 0,00
20100107124411S:A1500,0015,  00001195,1, 0,00
20100107124423R:A1501,0 15,  00000001,0, 0
20100107124423R:A1510,0 15,  00000001, 1, 0, 0, 0
20100107124423S:A1500,0015,  00001197,1, 0,00
20100107124432R:A1510,0 15,  00000001, 9, 0, 0, 0
20100107124437R:A1503,0 15,  00000001, 0, 0
20100107124437S:A1503,0015,  00000001,01,00
20100107124443R:U1500,0 15,  00000001, 0
20100107124443S:U1500,0 15,  00000001,00
20100107124445R:A1504,0 15,  00000001, 0, 0
20100107124743S:A1500,0015,  00001265,1, 0,00
20100107124759S:A1500,0015,  00001132,1, 0,00
20100107124845R:A1501,0 15,  00001027,0, 0
