20091210074222S:A1500,0015,  00001043,1, 0,00
20091210104851R:U1500,0 15,  00001258, 0
20091210104851S:U1500,0 15,  00001258,00
20091210104856R:A1504,0 15,  00001258, 0, 0
20091210104912R:A1501,0 15,  00001018,0, 0
20091210104912R:A1510,0 15,  00001018, 1, 0, 0, 0
20091210104921R:A1510,0 15,  00001018, 9, 0, 0, 0
20091210104925R:A1503,0 15,  00001018, 0, 0
20091210104926S:A1503,0015,  00001018,01,00
20091210104931R:U1500,0 15,  00001018, 0
20091210104931S:U1500,0 15,  00001018,00
20091210104936R:A1504,0 15,  00001018, 0, 0
20091210104948R:A1501,0 15,  00001256,0, 0
20091210104948R:A1510,0 15,  00001256, 1, 0, 0, 0
20091210104957R:A1510,0 15,  00001256, 9, 0, 0, 0
20091210105002R:A1503,0 15,  00001256, 0, 0
20091210105002S:A1503,0015,  00001256,01,00
20091210105010R:A1501,0 15,  00001131,0, 0
20091210105010R:A1510,0 15,  00001131, 1, 0, 1, 0
20091210105019R:A1510,0 15,  00001131, 9, 0, 1, 0
20091210105021R:U1500,0 15,  00001256, 0
20091210105021S:U1500,0 15,  00001256,00
20091210105030R:A1504,0 15,  00001256, 0, 0
20091210105030R:A1503,0 15,  00001131, 0, 0
20091210105031S:A1503,0015,  00001131,01,00
20091210105037R:U1500,0 15,  00001131, 0
20091210105037S:U1500,0 15,  00001131,00
20091210105041S:A1500,0015,  00001106,1, 0,00
20091210105053S:A1500,0015,  00001119,1, 0,00
20091210105110R:A1504,0 15,  00001131, 0, 0
20091210105523R:A1501,0 15,  00001158,0, 0
20091210105523R:A1510,0 15,  00001158, 1, 0, 0, 0
20091210105532R:A1510,0 15,  00001158, 9, 0, 0, 0
20091210105536R:A1503,0 15,  00001158, 0, 0
20091210105537S:A1503,0015,  00001158,01,00
20091210105539R:A1501,0 15,  00000100,0, 0
20091210105539R:A1510,0 15,  00000100, 1, 0, 1, 0
20091210105548R:A1510,0 15,  00000100, 9, 0, 1, 0
20091210105550R:U1500,0 15,  00001158, 0
20091210105550S:U1500,0 15,  00001158,00
20091210105559R:A1504,0 15,  00001158, 0, 0
20091210105559R:A1503,0 15,  00000100, 0, 0
20091210105600S:A1503,0015,  00000100,01,00
20091210105606R:U1500,0 15,  00000100, 0
20091210105606S:U1500,0 15,  00000100,00
20091210105639R:A1504,0 15,  00000100, 0, 0
20091210105651R:A1501,0 15,  00001107,0, 0
20091210105651R:A1510,0 15,  00001107, 1, 0, 0, 0
20091210105700R:A1510,0 15,  00001107, 9, 0, 0, 0
20091210105705R:A1503,0 15,  00001107, 0, 0
20091210105705S:A1503,0015,  00001107,01,00
20091210105712R:A1501,0 15,  00001206,0, 0
20091210105712R:A1510,0 15,  00001206, 1, 0, 1, 0
20091210105721R:A1510,0 15,  00001206, 9, 0, 1, 0
20091210105723R:U1500,0 15,  00001107, 0
20091210105723S:U1500,0 15,  00001107,00
20091210105733R:A1504,0 15,  00001107, 0, 0
20091210105733R:A1503,0 15,  00001206, 0, 0
20091210105733S:A1503,0015,  00001206,01,00
20091210105739R:U1500,0 15,  00001206, 0
20091210105739S:U1500,0 15,  00001206,00
20091210105806R:A1504,0 15,  00001206, 0, 0
20091210105818R:A1501,0 15,  00001195,0, 0
20091210105818R:A1510,0 15,  00001195, 1, 0, 0, 0
20091210105827R:A1510,0 15,  00001195, 9, 0, 0, 0
20091210105831R:A1503,0 15,  00001195, 0, 0
20091210105832S:A1503,0015,  00001195,01,00
20091210105838R:A1501,0 15,  00001277,0, 0
20091210105838R:A1510,0 15,  00001277, 1, 0, 1, 0
20091210105847R:A1510,0 15,  00001277, 9, 0, 1, 0
20091210105849R:U1500,0 15,  00001195, 0
20091210105849S:U1500,0 15,  00001195,00
20091210105859R:A1504,0 15,  00001195, 0, 0
20091210105859R:A1503,0 15,  00001277, 0, 0
20091210105900S:A1500,0015,  00000005,1, 0,00
20091210105900S:A1503,0015,  00001277,01,00
20091210105910R:A1501,0 15,  00001134,0, 0
20091210105911R:A1510,0 15,  00001134, 1, 0, 1, 0
20091210105916R:U1500,0 15,  00001277, 0
20091210105916S:U1500,0 15,  00001277,00
20091210105917S:A1500,0015,  00000198,1, 0,00
20091210105920R:A1510,0 15,  00001134, 9, 0, 0, 0
20091210105925R:A1504,0 15,  00001277, 0, 0
20091210105927R:A1503,0 15,  00001134, 0, 0
20091210105928S:A1503,0015,  00001134,01,00
20091210105933R:U1500,0 15,  00001134, 0
20091210105933S:U1500,0 15,  00001134,00
20091210105935S:A1500,0015,  00001270,1, 0,00
20091210105958R:A1504,0 15,  00001134, 0, 0
20091210110010R:A1501,0 15,  00001121,0, 0
20091210110010R:A1510,0 15,  00001121, 1, 0, 0, 0
20091210110019R:A1510,0 15,  00001121, 9, 0, 0, 0
20091210110024R:A1503,0 15,  00001121, 0, 0
20091210110024S:A1503,0015,  00001121,01,00
20091210110027R:A1501,0 15,  00001045,0, 0
20091210110027R:A1510,0 15,  00001045, 1, 0, 1, 0
20091210110036R:A1510,0 15,  00001045, 9, 0, 1, 0
20091210110038R:U1500,0 15,  00001121, 0
20091210110038S:U1500,0 15,  00001121,00
20091210110047R:A1504,0 15,  00001121, 0, 0
20091210110048R:A1503,0 15,  00001045, 0, 0
20091210110048S:A1503,0015,  00001045,01,00
20091210110054R:U1500,0 15,  00001045, 0
20091210110054S:U1500,0 15,  00001045,00
20091210110127R:A1504,0 15,  00001045, 0, 0
20091210110230S:A1500,0015,  00001220,1, 0,00
20091210110457R:A1501,0 15,  00000024,0, 0
20091210110457R:A1510,0 15,  00000024, 1, 0, 0, 0
20091210110506R:A1510,0 15,  00000024, 9, 0, 0, 0
20091210110511R:A1503,0 15,  00000024, 0, 0
20091210110511S:A1503,0015,  00000024,01,00
20091210110513R:A1501,0 15,  00000053,0, 0
20091210110513R:A1510,0 15,  00000053, 1, 0, 1, 0
20091210110522R:A1510,0 15,  00000053, 9, 0, 1, 0
20091210110524R:U1500,0 15,  00000024, 0
20091210110524S:U1500,0 15,  00000024,00
20091210110534R:A1504,0 15,  00000024, 0, 0
20091210110534R:A1503,0 15,  00000053, 0, 0
20091210110534S:A1503,0015,  00000053,01,00
20091210110540R:U1500,0 15,  00000053, 0
20091210110540S:U1500,0 15,  00000053,00
20091210110607R:A1504,0 15,  00000053, 0, 0
20091210110618R:A1501,0 15,  00000001,0, 0
20091210110618R:A1510,0 15,  00000001, 1, 0, 0, 0
20091210110627R:A1510,0 15,  00000001, 9, 0, 0, 0
20091210110632R:A1503,0 15,  00000001, 0, 0
20091210110632S:A1503,0015,  00000001,01,00
20091210110635R:A1501,0 15,  00001119,0, 0
20091210110635R:A1510,0 15,  00001119, 1, 0, 1, 0
20091210110644R:A1510,0 15,  00001119, 9, 0, 1, 0
20091210110646R:U1500,0 15,  00000001, 0
20091210110646S:U1500,0 15,  00000001,00
20091210110655R:A1504,0 15,  00000001, 0, 0
20091210110656R:A1503,0 15,  00001119, 0, 0
20091210110656S:A1503,0015,  00001119,01,00
20091210110702R:U1500,0 15,  00001119, 0
20091210110702S:U1500,0 15,  00001119,00
20091210110735R:A1504,0 15,  00001119, 0, 0
20091210110747R:A1501,0 15,  00000181,0, 0
20091210110747R:A1510,0 15,  00000181, 1, 0, 0, 0
20091210110756R:A1510,0 15,  00000181, 9, 0, 0, 0
20091210110801R:A1503,0 15,  00000181, 0, 0
20091210110801S:A1503,0015,  00000181,01,00
20091210110808R:A1501,0 15,  00000066,0, 0
20091210110808R:A1510,0 15,  00000066, 1, 0, 1, 0
20091210110817R:A1510,0 15,  00000066, 9, 0, 1, 0
20091210110819R:U1500,0 15,  00000181, 0
20091210110819S:U1500,0 15,  00000181,00
20091210110829R:A1504,0 15,  00000181, 0, 0
20091210110829R:A1503,0 15,  00000066, 0, 0
20091210110829S:A1503,0015,  00000066,01,00
20091210110835R:U1500,0 15,  00000066, 0
20091210110835S:U1500,0 15,  00000066,00
20091210110900S:A1500,0015,  00000103,1, 0,00
20091210110908R:A1504,0 15,  00000066, 0, 0
20091210110915S:A1500,0015,  00001042,1, 0,00
20091210110920R:A1501,0 15,  00001106,0, 0
20091210110920R:A1510,0 15,  00001106, 1, 0, 0, 0
20091210110929R:A1510,0 15,  00001106, 9, 0, 0, 0
20091210110934R:A1503,0 15,  00001106, 0, 0
20091210110934S:A1503,0015,  00001106,01,00
20091210110940R:U1500,0 15,  00001106, 0
20091210110940S:U1500,0 15,  00001106,00
20091210110948R:A1504,0 15,  00001106, 0, 0
20091210111859R:a1500,0 15, 0
20091210111859R:I1503,0 15,0100, 0, 0, 0, 0
20091210111859R:I1503,0 15,0100, 0, 0, 0, 0
20091210112130S:A1500,0015,  00000103,1, 0,00
20091210112130R:I1503,0 15,0101, 0, 0, 0, 0
20091210112142S:A1500,0015,  00001042,1, 0,00
20091210112230S:A1500,0015,  00000121,1, 0,00
20091210112600S:A1500,0015,  00000195,1, 0,00
20091210112617S:A1500,0015,  00001026,1, 0,00
20091210112641S:A1500,0015,  00000029,1, 0,00
20091210112752S:A1500,0015,  00000162,1, 0,00
20091210113216S:A1500,0015,  00001035,1, 0,00
20091210113241R:A1501,0 15,  00000103,0, 0
20091210113241R:A1510,0 15,  00000103, 1, 0, 0, 0
20091210113250R:A1510,0 15,  00000103, 9, 0, 0, 0
20091210113255R:A1503,0 15,  00000103, 0, 0
20091210113255S:A1503,0015,  00000103,01,00
20091210113301R:U1500,0 15,  00000103, 0
20091210113301S:U1500,0 15,  00000103,00
20091210113303R:A1504,0 15,  00000103, 0, 0
20091210113402R:A1501,0 15,  00001042,0, 0
20091210113402R:A1510,0 15,  00001042, 1, 0, 0, 0
20091210113410S:A1500,0015,  00000102,1, 0,00
20091210113411R:A1510,0 15,  00001042, 9, 0, 0, 0
20091210113416R:A1503,0 15,  00001042, 0, 0
20091210113416S:A1503,0015,  00001042,01,00
20091210113424R:A1501,0 15,  00000121,0, 0
20091210113424R:A1510,0 15,  00000121, 1, 0, 1, 0
20091210113433R:A1510,0 15,  00000121, 9, 0, 1, 0
20091210113435R:U1500,0 15,  00001042, 0
20091210113435S:U1500,0 15,  00001042,00
20091210113444R:A1504,0 15,  00001042, 0, 0
20091210113444R:A1503,0 15,  00000121, 0, 0
20091210113445S:A1503,0015,  00000121,01,00
20091210113451R:U1500,0 15,  00000121, 0
20091210113451S:U1500,0 15,  00000121,00
20091210113524R:A1504,0 15,  00000121, 0, 0
20091210113625S:A1500,0015,  00000163,1, 0,00
20091210113759R:A1501,0 15,  00000195,0, 0
20091210113759R:A1510,0 15,  00000195, 1, 0, 0, 0
20091210113808R:A1510,0 15,  00000195, 9, 0, 0, 0
20091210113812R:A1503,0 15,  00000195, 0, 0
20091210113813S:A1503,0015,  00000195,01,00
20091210113821R:A1501,0 15,  00001026,0, 0
20091210113821R:A1510,0 15,  00001026, 1, 0, 1, 0
20091210113830R:A1510,0 15,  00001026, 9, 0, 1, 0
20091210113832R:U1500,0 15,  00000195, 0
20091210113832S:U1500,0 15,  00000195,00
20091210113841R:A1504,0 15,  00000195, 0, 0
20091210113841R:A1503,0 15,  00001026, 0, 0
20091210113842S:A1503,0015,  00001026,01,00
20091210113847R:U1500,0 15,  00001026, 0
20091210113847S:U1500,0 15,  00001026,00
20091210113921R:A1504,0 15,  00001026, 0, 0
20091210113932R:A1501,0 15,  00000029,0, 0
20091210113932R:A1510,0 15,  00000029, 1, 0, 0, 0
20091210113941R:A1510,0 15,  00000029, 9, 0, 0, 0
20091210113946R:A1503,0 15,  00000029, 0, 0
20091210113946S:A1503,0015,  00000029,01,00
20091210113952R:U1500,0 15,  00000029, 0
20091210113952S:U1500,0 15,  00000029,00
20091210114001R:A1504,0 15,  00000029, 0, 0
20091210114257R:A1501,0 15,  00000162,0, 0
20091210114257R:A1510,0 15,  00000162, 1, 0, 0, 0
20091210114306R:A1510,0 15,  00000162, 9, 0, 0, 0
20091210114311R:A1503,0 15,  00000162, 0, 0
20091210114311S:A1503,0015,  00000162,01,00
20091210114317R:U1500,0 15,  00000162, 0
20091210114317S:U1500,0 15,  00000162,00
20091210114319R:A1504,0 15,  00000162, 0, 0
20091210114334S:A1500,0015,  00000180,1, 0,00
20091210114529S:A1500,0015,  00000131,1, 0,00
20091210114711S:A1500,0015,  00001152,1, 0,00
20091210114757R:A1501,0 15,  00001035,0, 0
20091210114757R:A1510,0 15,  00001035, 1, 0, 0, 0
20091210114806R:A1510,0 15,  00001035, 9, 0, 0, 0
20091210114810R:A1503,0 15,  00001035, 0, 0
20091210114811S:A1503,0015,  00001035,01,00
20091210114818R:A1501,0 15,  00000102,0, 0
20091210114818R:A1510,0 15,  00000102, 1, 0, 1, 0
20091210114828R:A1510,0 15,  00000102, 9, 0, 1, 0
20091210114830R:U1500,0 15,  00001035, 0
20091210114830S:U1500,0 15,  00001035,00
20091210114839R:A1504,0 15,  00001035, 0, 0
20091210114839R:A1503,0 15,  00000102, 0, 0
20091210114840S:A1503,0015,  00000102,01,00
20091210114845R:U1500,0 15,  00000102, 0
20091210114845S:U1500,0 15,  00000102,00
20091210114918R:A1504,0 15,  00000102, 0, 0
20091210115102S:A1500,0015,  00000148,1, 0,00
20091210115201R:A1501,0 15,  00000163,0, 0
20091210115201R:A1510,0 15,  00000163, 1, 0, 0, 0
20091210115210R:A1510,0 15,  00000163, 9, 0, 0, 0
20091210115214R:A1503,0 15,  00000163, 0, 0
20091210115215S:A1503,0015,  00000163,01,00
20091210115220R:U1500,0 15,  00000163, 0
20091210115221S:U1500,0 15,  00000163,00
20091210115223R:A1504,0 15,  00000163, 0, 0
20091210115621R:A1501,0 15,  00000131,0, 0
20091210115621R:A1510,0 15,  00000131, 1, 0, 0, 0
20091210115630R:A1510,0 15,  00000131, 9, 0, 0, 0
20091210115634R:A1503,0 15,  00000131, 0, 0
20091210115634S:A1503,0015,  00000131,01,00
20091210115640R:A1501,0 15,  00000180,0, 0
20091210115640R:A1510,0 15,  00000180, 1, 0, 1, 0
20091210115644S:A1500,0015,  00000052,1, 0,00
20091210115649R:A1510,0 15,  00000180, 9, 0, 1, 0
20091210115651R:U1500,0 15,  00000131, 0
20091210115651S:U1500,0 15,  00000131,00
20091210115656S:A1500,0015,  00000177,1, 0,00
20091210115700R:A1504,0 15,  00000131, 0, 0
20091210115700R:A1503,0 15,  00000180, 0, 0
20091210115701S:A1503,0015,  00000180,01,00
20091210115707R:U1500,0 15,  00000180, 0
20091210115707S:U1500,0 15,  00000180,00
20091210115733R:A1504,0 15,  00000180, 0, 0
20091210120019S:A1500,0015,  00000071,1, 0,00
20091210120031S:A1500,0015,  00001145,1, 0,00
20091210120045R:A1501,0 15,  00001152,0, 0
20091210120045R:A1510,0 15,  00001152, 1, 0, 0, 0
20091210120054R:A1510,0 15,  00001152, 9, 0, 0, 0
20091210120059R:A1503,0 15,  00001152, 0, 0
20091210120059S:A1503,0015,  00001152,01,00
20091210120105R:U1500,0 15,  00001152, 0
20091210120105S:U1500,0 15,  00001152,00
20091210120108R:A1504,0 15,  00001152, 0, 0
20091210120240R:A1501,0 15,  00000148,0, 0
20091210120240R:A1510,0 15,  00000148, 1, 0, 0, 0
20091210120249R:A1510,0 15,  00000148, 9, 0, 0, 0
20091210120253R:A1503,0 15,  00000148, 0, 0
20091210120254S:A1503,0015,  00000148,01,00
20091210120259R:U1500,0 15,  00000148, 0
20091210120259S:U1500,0 15,  00000148,00
20091210120302R:A1504,0 15,  00000148, 0, 0
20091210120514S:A1500,0015,  00000077,1, 0,00
20091210120526S:A1500,0015,  00001253,1, 0,00
20091210120832S:A1500,0015,  00001116,1, 0,00
20091210120844S:A1500,0015,  00000063,1, 0,00
20091210120922R:A1501,0 15,  00000177,0, 0
20091210120922R:A1510,0 15,  00000177, 1, 0, 0, 0
20091210120931R:A1510,0 15,  00000177, 9, 0, 0, 0
20091210120936R:A1503,0 15,  00000177, 0, 0
20091210120936S:A1503,0015,  00000177,01,00
20091210120942R:U1500,0 15,  00000177, 0
20091210120942S:U1500,0 15,  00000177,00
20091210120944R:A1504,0 15,  00000177, 0, 0
20091210121116R:A1501,0 15,  00000052,0, 0
20091210121117R:A1510,0 15,  00000052, 1, 0, 0, 0
20091210121126R:A1510,0 15,  00000052, 9, 0, 0, 0
20091210121130R:A1503,0 15,  00000052, 0, 0
20091210121130S:A1503,0015,  00000052,01,00
20091210121136R:U1500,0 15,  00000052, 0
20091210121136S:U1500,0 15,  00000052,00
20091210121139R:A1504,0 15,  00000052, 0, 0
20091210121150R:A1501,0 15,  00001145,0, 0
20091210121150R:A1510,0 15,  00001145, 1, 0, 0, 0
20091210121159R:A1510,0 15,  00001145, 9, 0, 0, 0
20091210121204R:A1503,0 15,  00001145, 0, 0
20091210121204S:A1503,0015,  00001145,01,00
20091210121210R:U1500,0 15,  00001145, 0
20091210121210S:U1500,0 15,  00001145,00
20091210121213R:A1504,0 15,  00001145, 0, 0
20091210121327S:A1500,0015,  00000041,1, 0,00
20091210121840R:A1501,0 15,  00000071,0, 0
20091210121840R:A1510,0 15,  00000071, 1, 0, 0, 0
20091210121849R:A1510,0 15,  00000071, 9, 0, 0, 0
20091210121854R:A1503,0 15,  00000071, 0, 0
20091210121854S:A1503,0015,  00000071,01,00
20091210121901R:A1501,0 15,  00000077,0, 0
20091210121901R:A1510,0 15,  00000077, 1, 0, 1, 0
20091210121910R:A1510,0 15,  00000077, 9, 0, 1, 0
20091210121912R:U1500,0 15,  00000071, 0
20091210121912S:U1500,0 15,  00000071,00
20091210121922R:A1504,0 15,  00000071, 0, 0
20091210121922R:A1503,0 15,  00000077, 0, 0
20091210121922S:A1503,0015,  00000077,01,00
20091210121928R:U1500,0 15,  00000077, 0
20091210121928S:U1500,0 15,  00000077,00
20091210121948R:A1504,0 15,  00000077, 0, 0
20091210122000R:A1501,0 15,  00001253,0, 0
20091210122000R:A1510,0 15,  00001253, 1, 0, 0, 0
20091210122010R:A1510,0 15,  00001253, 9, 0, 0, 0
20091210122014R:A1503,0 15,  00001253, 0, 0
20091210122014S:A1503,0015,  00001253,01,00
20091210122020R:U1500,0 15,  00001253, 0
20091210122020S:U1500,0 15,  00001253,00
20091210122028R:A1504,0 15,  00001253, 0, 0
20091210122040R:A1501,0 15,  00001116,0, 0
20091210122041R:A1510,0 15,  00001116, 1, 0, 0, 0
20091210122050R:A1510,0 15,  00001116, 9, 0, 0, 0
20091210122054R:A1503,0 15,  00001116, 0, 0
20091210122054S:A1503,0015,  00001116,01,00
20091210122102R:A1501,0 15,  00000063,0, 0
20091210122102R:A1510,0 15,  00000063, 1, 0, 1, 0
20091210122111R:A1510,0 15,  00000063, 9, 0, 1, 0
20091210122113R:U1500,0 15,  00001116, 0
20091210122113S:U1500,0 15,  00001116,00
20091210122123R:A1504,0 15,  00001116, 0, 0
20091210122123R:A1503,0 15,  00000063, 0, 0
20091210122123S:A1503,0015,  00000063,01,00
20091210122129R:U1500,0 15,  00000063, 0
20091210122129S:U1500,0 15,  00000063,00
20091210122202R:A1504,0 15,  00000063, 0, 0
20091210122237S:A1500,0015,  00000049,1, 0,00
20091210122447R:A1501,0 15,  00000041,0, 0
20091210122447R:A1510,0 15,  00000041, 1, 0, 0, 0
20091210122456R:A1510,0 15,  00000041, 9, 0, 0, 0
20091210122500R:A1503,0 15,  00000041, 0, 0
20091210122501S:A1503,0015,  00000041,01,00
20091210122506R:U1500,0 15,  00000041, 0
20091210122506S:U1500,0 15,  00000041,00
20091210122509R:A1504,0 15,  00000041, 0, 0
20091210122730S:A1500,0015,  00001295,1, 0,00
20091210122842S:A1500,0015,  00001273,1, 0,00
20091210123431S:A1500,0015,  00000092,1, 0,00
20091210123444S:A1500,0015,  00000104,1, 0,00
20091210123626S:A1500,0015,  00000087,1, 0,00
20091210123639S:A1500,0015,  00000020,1, 0,00
20091210123717S:A1500,0015,  00000102,1, 0,00
20091210123948R:A1501,0 15,  00001295,0, 0
20091210123948R:A1510,0 15,  00001295, 1, 0, 0, 0
20091210123957R:A1510,0 15,  00001295, 9, 0, 0, 0
20091210124002R:A1503,0 15,  00001295, 0, 0
20091210124002S:A1503,0015,  00001295,01,00
20091210124008R:U1500,0 15,  00001295, 0
20091210124008S:U1500,0 15,  00001295,00
20091210124010R:A1504,0 15,  00001295, 0, 0
20091210124431R:a1500,0 15, 0
20091210124431R:I1503,0 15,0100, 0, 0, 0, 0
20091210124431R:I1503,0 15,0100, 0, 0, 0, 0
20091210124524S:A1500,0015,  00000104,1, 0,00
20091210124524R:I1503,0 15,0101, 0, 0, 0, 0
20091210124543S:A1500,0015,  00000092,1, 0,00
20091210124553R:A1501,0 15,  00000104,0, 0
20091210124553R:A1510,0 15,  00000104, 1, 0, 0, 0
20091210124558S:A1500,0015,  00000098,1, 0,00
20091210124602R:A1510,0 15,  00000104, 9, 0, 0, 0
20091210124607R:A1503,0 15,  00000104, 0, 0
20091210124607S:A1503,0015,  00000104,01,00
20091210124615R:A1501,0 15,  00000092,0, 0
20091210124615R:A1510,0 15,  00000092, 1, 0, 1, 0
20091210124624R:A1510,0 15,  00000092, 9, 0, 1, 0
20091210124626R:U1500,0 15,  00000104, 0
20091210124626S:U1500,0 15,  00000104,00
20091210124636R:A1504,0 15,  00000104, 0, 0
20091210124636R:A1503,0 15,  00000092, 0, 0
20091210124636S:A1503,0015,  00000092,01,00
20091210124642R:U1500,0 15,  00000092, 0
20091210124642S:U1500,0 15,  00000092,00
20091210124709R:A1504,0 15,  00000092, 0, 0
20091210124717S:A1500,0015,  00000020,1, 0,00
20091210124721R:A1501,0 15,  00000098,0, 0
20091210124721R:A1510,0 15,  00000098, 1, 0, 0, 0
20091210124730S:A1500,0015,  00001273,1, 0,00
20091210124730R:A1510,0 15,  00000098, 9, 0, 0, 0
20091210124735R:A1503,0 15,  00000098, 0, 0
20091210124735S:A1503,0015,  00000098,01,00
20091210124741R:U1500,0 15,  00000098, 0
20091210124741S:U1500,0 15,  00000098,00
20091210124742S:A1500,0015,  00000087,1, 0,00
20091210124749R:A1504,0 15,  00000098, 0, 0
20091210124933S:A1500,0015,  00001026,1, 0,00
20091210124946S:A1500,0015,  00001290,1, 0,00
20091210125001S:A1500,0015,  00001035,1, 0,00
20091210125245S:A1500,0015,  00000029,1, 0,00
20091210125620S:A1500,0015,  00000162,1, 0,00
20091210125634S:A1500,0015,  00000102,1, 0,00
20091210125646S:A1500,0015,  00000089,1, 0,00
20091210130043R:A1501,0 15,  00000020,0, 0
20091210130043R:A1510,0 15,  00000020, 1, 0, 0, 0
20091210130052R:A1510,0 15,  00000020, 9, 0, 0, 0
20091210130057R:A1503,0 15,  00000020, 0, 0
20091210130057S:A1503,0015,  00000020,01,00
20091210130104R:A1501,0 15,  00001273,0, 0
20091210130104R:A1510,0 15,  00001273, 1, 0, 1, 0
20091210130113R:A1510,0 15,  00001273, 9, 0, 1, 0
20091210130115R:U1500,0 15,  00000020, 0
20091210130115S:U1500,0 15,  00000020,00
20091210130124R:A1504,0 15,  00000020, 0, 0
20091210130124R:A1503,0 15,  00001273, 0, 0
20091210130125S:A1503,0015,  00001273,01,00
20091210130131R:U1500,0 15,  00001273, 0
20091210130131S:U1500,0 15,  00001273,00
20091210130204R:A1504,0 15,  00001273, 0, 0
20091210130216R:A1501,0 15,  00000087,0, 0
20091210130216R:A1510,0 15,  00000087, 1, 0, 0, 0
20091210130225R:A1510,0 15,  00000087, 9, 0, 0, 0
20091210130230R:A1503,0 15,  00000087, 0, 0
20091210130230S:A1503,0015,  00000087,01,00
20091210130232R:A1501,0 15,  00001290,0, 0
20091210130232R:A1510,0 15,  00001290, 1, 0, 1, 0
20091210130241R:A1510,0 15,  00001290, 9, 0, 1, 0
20091210130243R:U1500,0 15,  00000087, 0
20091210130243S:U1500,0 15,  00000087,00
20091210130253R:A1504,0 15,  00000087, 0, 0
20091210130253R:A1503,0 15,  00001290, 0, 0
20091210130253S:A1503,0015,  00001290,01,00
20091210130259R:U1500,0 15,  00001290, 0
20091210130259S:U1500,0 15,  00001290,00
20091210130326R:A1504,0 15,  00001290, 0, 0
20091210130338R:A1501,0 15,  00001026,0, 0
20091210130338R:A1510,0 15,  00001026, 1, 0, 0, 0
20091210130347R:A1510,0 15,  00001026, 9, 0, 0, 0
20091210130352R:A1503,0 15,  00001026, 0, 0
20091210130352S:A1503,0015,  00001026,01,00
20091210130355R:A1501,0 15,  00001035,0, 0
20091210130355R:A1510,0 15,  00001035, 1, 0, 1, 0
20091210130404R:A1510,0 15,  00001035, 9, 0, 1, 0
20091210130406R:U1500,0 15,  00001026, 0
20091210130406S:U1500,0 15,  00001026,00
20091210130416R:A1504,0 15,  00001026, 0, 0
20091210130416R:A1503,0 15,  00001035, 0, 0
20091210130417S:A1503,0015,  00001035,01,00
20091210130422R:U1500,0 15,  00001035, 0
20091210130422S:U1500,0 15,  00001035,00
20091210130455R:A1504,0 15,  00001035, 0, 0
20091210130738S:A1500,0015,  00001223,1, 0,00
20091210131014S:A1500,0015,  00001270,1, 0,00
20091210131134R:A1501,0 15,  00000029,0, 0
20091210131135R:A1510,0 15,  00000029, 1, 0, 0, 0
20091210131144R:A1510,0 15,  00000029, 9, 0, 0, 0
20091210131148R:A1503,0 15,  00000029, 0, 0
20091210131148S:A1503,0015,  00000029,01,00
20091210131154R:U1500,0 15,  00000029, 0
20091210131154S:U1500,0 15,  00000029,00
20091210131157R:A1504,0 15,  00000029, 0, 0
20091210131209R:A1501,0 15,  00000162,0, 0
20091210131209R:A1510,0 15,  00000162, 1, 0, 0, 0
20091210131218R:A1510,0 15,  00000162, 9, 0, 0, 0
20091210131223R:A1503,0 15,  00000162, 0, 0
20091210131223S:A1503,0015,  00000162,01,00
20091210131230R:A1501,0 15,  00000102,0, 0
20091210131230R:A1510,0 15,  00000102, 1, 0, 1, 0
20091210131239R:A1510,0 15,  00000102, 9, 0, 1, 0
20091210131241R:U1500,0 15,  00000162, 0
20091210131241S:U1500,0 15,  00000162,00
20091210131251R:A1504,0 15,  00000162, 0, 0
20091210131251R:A1503,0 15,  00000102, 0, 0
20091210131251S:A1503,0015,  00000102,01,00
20091210131257R:U1500,0 15,  00000102, 0
20091210131257S:U1500,0 15,  00000102,00
20091210131330R:A1504,0 15,  00000102, 0, 0
20091210131343R:A1501,0 15,  00000089,0, 0
20091210131343R:A1510,0 15,  00000089, 1, 0, 0, 0
20091210131352R:A1510,0 15,  00000089, 9, 0, 0, 0
20091210131356R:A1503,0 15,  00000089, 0, 0
20091210131357S:A1503,0015,  00000089,01,00
20091210131402R:U1500,0 15,  00000089, 0
20091210131402S:U1500,0 15,  00000089,00
20091210131411R:A1504,0 15,  00000089, 0, 0
20091210131949S:A1500,0015,  00000138,1, 0,00
20091210132002S:A1500,0015,  00000198,1, 0,00
20091210132032R:A1501,0 15,  00001223,0, 0
20091210132032R:A1510,0 15,  00001223, 1, 0, 0, 0
20091210132041R:A1510,0 15,  00001223, 9, 0, 0, 0
20091210132046R:A1503,0 15,  00001223, 0, 0
20091210132046S:A1503,0015,  00001223,01,00
20091210132052R:U1500,0 15,  00001223, 0
20091210132052S:U1500,0 15,  00001223,00
20091210132055R:A1504,0 15,  00001223, 0, 0
20091210132112R:A1501,0 15,  00001270,0, 0
20091210132112R:A1510,0 15,  00001270, 1, 0, 0, 0
20091210132121R:A1510,0 15,  00001270, 9, 0, 0, 0
20091210132125R:A1503,0 15,  00001270, 0, 0
20091210132126S:A1503,0015,  00001270,01,00
20091210132131R:U1500,0 15,  00001270, 0
20091210132131S:U1500,0 15,  00001270,00
20091210132135R:A1504,0 15,  00001270, 0, 0
20091210133048S:A1500,0015,  00000012,1, 0,00
20091210133132S:A1500,0015,  00000098,1, 0,00
20091210133144R:A1501,0 15,  00000138,0, 0
20091210133144R:A1510,0 15,  00000138, 1, 0, 0, 0
