20100112073646S:A1500,0015,  00000011,1, 0,00
20100112101222S:U1500,0 15,  00000053,00
20100112101231R:A1504,0 15,  00000053, 0, 0
20100112101231R:A1503,0 15,  00000194, 0, 0
20100112101232S:A1503,0015,  00000194,01,00
20100112101238R:U1500,0 15,  00000194, 0
20100112101238S:U1500,0 15,  00000194,00
20100112101241S:A1500,0015,  00000020,1, 0,00
20100112101311R:A1504,0 15,  00000194, 0, 0
20100112101457R:A1501,0 15,  00000083,0, 0
20100112101458R:A1510,0 15,  00000083, 1, 0, 0, 0
20100112101507R:A1510,0 15,  00000083, 9, 0, 0, 0
20100112101511R:A1503,0 15,  00000083, 0, 0
20100112101511S:A1503,0015,  00000083,01,00
20100112101519R:A1501,0 15,  00001273,0, 0
20100112101519R:A1510,0 15,  00001273, 1, 0, 1, 0
20100112101528R:A1510,0 15,  00001273, 9, 0, 1, 0
20100112101530R:U1500,0 15,  00000083, 0
20100112101530S:U1500,0 15,  00000083,00
20100112101539R:A1504,0 15,  00000083, 0, 0
20100112101539R:A1503,0 15,  00001273, 0, 0
20100112101540S:A1503,0015,  00001273,01,00
20100112101545R:U1500,0 15,  00001273, 0
20100112101545S:U1500,0 15,  00001273,00
20100112101619R:A1504,0 15,  00001273, 0, 0
20100112101619S:A1500,0015,  00001149,1, 0,00
20100112101631R:A1501,0 15,  00000011,0, 0
20100112101631R:A1510,0 15,  00000011, 1, 0, 0, 0
20100112101640R:A1510,0 15,  00000011, 9, 0, 0, 0
20100112101644R:A1503,0 15,  00000011, 0, 0
20100112101645S:A1503,0015,  00000011,01,00
20100112101650R:U1500,0 15,  00000011, 0
20100112101650S:U1500,0 15,  00000011,00
20100112101659R:A1504,0 15,  00000011, 0, 0
20100112101805S:A1500,0015,  00001129,1, 0,00
20100112101819S:A1500,0015,  00000188,1, 0,00
20100112102119S:A1500,0015,  00000156,1, 0,00
20100112102154S:A1500,0015,  00000049,1, 0,00
20100112102353R:A1501,0 15,  00000020,0, 0
20100112102353R:A1510,0 15,  00000020, 1, 0, 0, 0
20100112102402R:A1510,0 15,  00000020, 9, 0, 0, 0
20100112102405S:A1500,0015,  00000137,1, 0,00
20100112102407R:A1503,0 15,  00000020, 0, 0
20100112102407S:A1503,0015,  00000020,01,00
20100112102413R:U1500,0 15,  00000020, 0
20100112102413S:U1500,0 15,  00000020,00
20100112102415R:A1504,0 15,  00000020, 0, 0
20100112102501R:A1501,0 15,  00001017,0, 0
20100112102501R:A1510,0 15,  00001017, 1, 0, 0, 0
20100112102511R:A1510,0 15,  00001017, 9, 0, 0, 0
20100112102515R:A1503,0 15,  00001017, 0, 0
20100112102515S:A1503,0015,  00001017,01,00
20100112102521R:U1500,0 15,  00001017, 0
20100112102521S:U1500,0 15,  00001017,00
20100112102524R:A1504,0 15,  00001017, 0, 0
20100112102554S:A1500,0015,  00000104,1, 0,00
20100112103019R:A1501,0 15,  00001129,0, 0
20100112103019R:A1510,0 15,  00001129, 1, 0, 0, 0
20100112103028R:A1510,0 15,  00001129, 9, 0, 0, 0
20100112103032R:A1503,0 15,  00001129, 0, 0
20100112103033S:A1503,0015,  00001129,01,00
20100112103039R:U1500,0 15,  00001129, 0
20100112103039S:U1500,0 15,  00001129,00
20100112103041R:A1504,0 15,  00001129, 0, 0
20100112103111S:A1500,0015,  00000034,1, 0,00
20100112103123S:A1500,0015,  00001200,1, 0,00
20100112103137S:A1500,0015,  00000053,1, 0,00
20100112103202S:A1500,0015,  00000083,1, 0,00
20100112103213S:A1500,0015,  00001273,1, 0,00
20100112103232S:A1500,0015,  00000194,1, 0,00
20100112103246S:A1500,0015,  00001107,1, 0,00
20100112103306S:A1500,0015,  00000011,1, 0,00
20100112103318S:A1500,0015,  00001252,1, 0,00
20100112103337S:A1500,0015,  00001188,1, 0,00
20100112103349S:A1500,0015,  00001148,1, 0,00
20100112103400S:A1500,0015,  00001036,1, 0,00
20100112103420S:A1500,0015,  00001289,1, 0,00
20100112103440S:A1500,0015,  00000167,1, 0,00
20100112103610R:A1501,0 15,  00001149,0, 0
20100112103610R:A1510,0 15,  00001149, 1, 0, 0, 0
20100112103619R:A1510,0 15,  00001149, 9, 0, 0, 0
20100112103623R:A1503,0 15,  00001149, 0, 0
20100112103624S:A1503,0015,  00001149,01,00
20100112103630R:A1501,0 15,  00000188,0, 0
20100112103630R:A1510,0 15,  00000188, 1, 0, 1, 0
20100112103639R:A1510,0 15,  00000188, 9, 0, 1, 0
20100112103641R:U1500,0 15,  00001149, 0
20100112103642S:U1500,0 15,  00001149,00
20100112103651R:A1504,0 15,  00001149, 0, 0
20100112103651R:A1503,0 15,  00000188, 0, 0
20100112103651S:A1503,0015,  00000188,01,00
20100112103657R:U1500,0 15,  00000188, 0
20100112103657S:U1500,0 15,  00000188,00
20100112103730R:A1504,0 15,  00000188, 0, 0
20100112103743R:A1501,0 15,  00000156,0, 0
20100112103743R:A1510,0 15,  00000156, 1, 0, 0, 0
20100112103752R:A1510,0 15,  00000156, 9, 0, 0, 0
20100112103756R:A1503,0 15,  00000156, 0, 0
20100112103757S:A1503,0015,  00000156,01,00
20100112103759S:A1500,0015,  00001222,1, 0,00
20100112103802R:U1500,0 15,  00000156, 0
20100112103802S:U1500,0 15,  00000156,00
20100112103805R:A1504,0 15,  00000156, 0, 0
20100112103817R:A1501,0 15,  00000049,0, 0
20100112103817R:A1510,0 15,  00000049, 1, 0, 0, 0
20100112103826R:A1510,0 15,  00000049, 9, 0, 0, 0
20100112103831R:A1503,0 15,  00000049, 0, 0
20100112103831S:A1503,0015,  00000049,01,00
20100112103836S:A1500,0015,  00001115,1, 0,00
20100112103837R:U1500,0 15,  00000049, 0
20100112103837S:U1500,0 15,  00000049,00
20100112103845R:A1504,0 15,  00000049, 0, 0
20100112103856S:A1500,0015,  00000040,1, 0,00
20100112103924S:A1500,0015,  00000135,1, 0,00
20100112104047R:A1501,0 15,  00000137,0, 0
20100112104047R:A1510,0 15,  00000137, 1, 0, 0, 0
20100112104056R:A1510,0 15,  00000137, 9, 0, 0, 0
20100112104100R:A1503,0 15,  00000137, 0, 0
20100112104101S:A1503,0015,  00000137,01,00
20100112104103R:A1501,0 15,  00000104,0, 0
20100112104104R:A1510,0 15,  00000104, 1, 0, 1, 0
20100112104113R:A1510,0 15,  00000104, 9, 0, 1, 0
20100112104115R:U1500,0 15,  00000137, 0
20100112104115S:U1500,0 15,  00000137,00
20100112104124R:A1504,0 15,  00000137, 0, 0
20100112104124R:A1503,0 15,  00000104, 0, 0
20100112104125S:A1503,0015,  00000104,01,00
20100112104131R:U1500,0 15,  00000104, 0
20100112104131S:U1500,0 15,  00000104,00
20100112104203R:A1504,0 15,  00000104, 0, 0
20100112104652R:A1501,0 15,  00000011,0, 0
20100112104652R:A1510,0 15,  00000011, 1, 0, 0, 0
20100112104701R:A1510,0 15,  00000011, 9, 0, 0, 0
20100112104706R:A1503,0 15,  00000011, 0, 0
20100112104706S:A1503,0015,  00000011,01,00
20100112104710R:A1501,0 15,  00000034,0, 0
20100112104710R:A1510,0 15,  00000034, 1, 0, 1, 0
20100112104719R:A1510,0 15,  00000034, 9, 0, 1, 0
20100112104721R:U1500,0 15,  00000011, 0
20100112104721S:U1500,0 15,  00000011,00
20100112104730R:A1504,0 15,  00000011, 0, 0
20100112104730R:A1503,0 15,  00000034, 0, 0
20100112104731S:A1503,0015,  00000034,01,00
20100112104739S:A1500,0015,  00001265,1, 0,00
20100112104742R:A1501,0 15,  00000053,0, 0
20100112104742R:A1510,0 15,  00000053, 1, 0, 1, 0
20100112104748R:U1500,0 15,  00000034, 0
20100112104748S:U1500,0 15,  00000034,00
20100112104751R:A1510,0 15,  00000053, 9, 0, 0, 0
20100112104754S:A1500,0015,  00001017,1, 0,00
20100112104810R:A1504,0 15,  00000034, 0, 0
20100112104810R:A1503,0 15,  00000053, 0, 0
20100112104810S:A1503,0015,  00000053,01,00
20100112104816R:U1500,0 15,  00000053, 0
20100112104816S:U1500,0 15,  00000053,00
20100112104850R:A1504,0 15,  00000053, 0, 0
20100112104902R:A1501,0 15,  00001273,0, 0
20100112104902R:A1510,0 15,  00001273, 1, 0, 0, 0
20100112104911S:A1500,0015,  00001286,1, 0,00
20100112104911R:A1510,0 15,  00001273, 9, 0, 0, 0
20100112104915R:A1503,0 15,  00001273, 0, 0
20100112104916S:A1503,0015,  00001273,01,00
20100112104918R:A1501,0 15,  00001148,0, 0
20100112104918R:A1510,0 15,  00001148, 1, 0, 1, 0
20100112104927R:A1510,0 15,  00001148, 9, 0, 1, 0
20100112104929R:U1500,0 15,  00001273, 0
20100112104929S:U1500,0 15,  00001273,00
20100112104935S:A1500,0015,  00000147,1, 0,00
20100112104938R:A1504,0 15,  00001273, 0, 0
20100112104939R:A1503,0 15,  00001148, 0, 0
20100112104939S:A1503,0015,  00001148,01,00
20100112104948S:A1500,0015,  00001019,1, 0,00
20100112104950R:A1501,0 15,  00001036,0, 0
20100112104950R:A1510,0 15,  00001036, 1, 0, 1, 0
20100112104955R:U1500,0 15,  00001148, 0
20100112104955S:U1500,0 15,  00001148,00
20100112104959R:A1510,0 15,  00001036, 9, 0, 0, 0
20100112105018R:A1504,0 15,  00001148, 0, 0
20100112105018R:A1503,0 15,  00001036, 0, 0
20100112105019S:A1503,0015,  00001036,01,00
20100112105025R:U1500,0 15,  00001036, 0
20100112105025S:U1500,0 15,  00001036,00
20100112105058R:A1504,0 15,  00001036, 0, 0
20100112105110R:A1501,0 15,  00001107,0, 0
20100112105110R:A1510,0 15,  00001107, 1, 0, 0, 0
20100112105120R:A1510,0 15,  00001107, 9, 0, 0, 0
20100112105124R:A1503,0 15,  00001107, 0, 0
20100112105124S:A1503,0015,  00001107,01,00
20100112105131R:A1501,0 15,  00001252,0, 0
20100112105131R:A1510,0 15,  00001252, 1, 0, 1, 0
20100112105140R:A1510,0 15,  00001252, 9, 0, 1, 0
20100112105142R:U1500,0 15,  00001107, 0
20100112105142S:U1500,0 15,  00001107,00
20100112105152R:A1504,0 15,  00001107, 0, 0
20100112105152R:A1503,0 15,  00001252, 0, 0
20100112105204R:A1501,0 15,  00001188,0, 0
20100112105204R:A1510,0 15,  00001188, 1, 0, 1, 0
20100112105213R:A1510,0 15,  00001188, 9, 0, 1, 0
20100112105221S:A1503,0015,  00001252,01,00
20100112105227R:U1500,0 15,  00001252, 0
20100112105227S:U1500,0 15,  00001252,00
20100112105227S:A1500,0015,  00000096,1, 0,00
20100112105232R:A1504,0 15,  00001252, 0, 0
20100112105232R:A1503,0 15,  00001188, 0, 0
20100112105259R:A1501,0 15,  00001200,0, 0
20100112105259R:A1510,0 15,  00001200, 1, 0, 1, 0
20100112105307S:A1500,0015,  00001297,1, 0,00
20100112105307S:A1503,0015,  00001188,01,00
20100112105308R:A1510,0 15,  00001200, 9, 0, 1, 0
20100112105315R:A1501,0 15,  00000083,0, 0
20100112105315R:A1510,0 15,  00000083, 1, 0, 2, 0
20100112105320S:A1500,0015,  00000028,1, 0,00
20100112105320R:U1500,0 15,  00001188, 0
20100112105320S:U1500,0 15,  00001188,00
20100112105323R:A1504,0 15,  00001188, 0, 0
20100112105323R:A1503,0 15,  00001200, 0, 0
20100112105324R:A1510,0 15,  00000083, 9, 0, 1, 0
20100112105332S:A1500,0015,  00001293,1, 0,00
20100112105334R:A1501,0 15,  00000194,0, 0
20100112105335R:A1510,0 15,  00000194, 1, 0, 2, 0
20100112105343R:A1510,0 15,  00000194, 9, 0, 2, 0
20100112105344S:A1500,0015,  00000141,1, 0,00
20100112105354S:A1503,0015,  00001200,01,00
20100112105400R:U1500,0 15,  00001200, 0
20100112105400S:U1500,0 15,  00001200,00
20100112105402S:A1500,0015,  00000020,1, 0,00
20100112105403R:A1504,0 15,  00001200, 0, 0
20100112105403R:A1503,0 15,  00000083, 0, 0
20100112105509S:A1503,0015,  00000083,01,00
20100112105515R:U1500,0 15,  00000083, 0
20100112105515S:U1500,0 15,  00000083,00
20100112105517R:A1504,0 15,  00000083, 0, 0
20100112105517R:A1503,0 15,  00000194, 0, 0
20100112105608S:A1503,0015,  00000194,01,00
20100112105613R:U1500,0 15,  00000194, 0
20100112105613S:U1500,0 15,  00000194,00
20100112105616R:A1504,0 15,  00000194, 0, 0
20100112105626S:A1500,0015,  00001161,1, 0,00
20100112105639S:A1500,0015,  00001149,1, 0,00
20100112105700R:A1501,0 15,  00001115,0, 0
20100112105700R:A1510,0 15,  00001115, 1, 0, 0, 0
20100112105709R:A1510,0 15,  00001115, 9, 0, 0, 0
20100112105714R:A1503,0 15,  00001115, 0, 0
20100112105714S:A1503,0015,  00001115,01,00
20100112105720R:U1500,0 15,  00001115, 0
20100112105720S:U1500,0 15,  00001115,00
20100112105722R:A1504,0 15,  00001115, 0, 0
20100112105812R:A1501,0 15,  00001289,0, 0
20100112105812R:A1510,0 15,  00001289, 1, 0, 0, 0
20100112105821R:A1510,0 15,  00001289, 9, 0, 0, 0
20100112105825R:A1503,0 15,  00001289, 0, 0
20100112105826S:A1503,0015,  00001289,01,00
20100112105833R:A1501,0 15,  00000167,0, 0
20100112105833R:A1510,0 15,  00000167, 1, 0, 1, 0
20100112105842R:A1510,0 15,  00000167, 9, 0, 1, 0
20100112105844R:U1500,0 15,  00001289, 0
20100112105844S:U1500,0 15,  00001289,00
20100112105853R:A1504,0 15,  00001289, 0, 0
20100112105853R:A1503,0 15,  00000167, 0, 0
20100112105854S:A1503,0015,  00000167,01,00
20100112105859R:U1500,0 15,  00000167, 0
20100112105859S:U1500,0 15,  00000167,00
20100112105933R:A1504,0 15,  00000167, 0, 0
20100112105945R:A1501,0 15,  00001222,0, 0
20100112105945R:A1510,0 15,  00001222, 1, 0, 0, 0
20100112105954R:A1510,0 15,  00001222, 9, 0, 0, 0
20100112105959R:A1503,0 15,  00001222, 0, 0
20100112105959S:A1503,0015,  00001222,01,00
20100112110001S:A1500,0015,  00000104,1, 0,00
20100112110004R:U1500,0 15,  00001222, 0
20100112110004S:U1500,0 15,  00001222,00
20100112110013R:A1504,0 15,  00001222, 0, 0
20100112110050R:A1501,0 15,  00000040,0, 0
20100112110050R:A1510,0 15,  00000040, 1, 0, 0, 0
20100112110059R:A1510,0 15,  00000040, 9, 0, 0, 0
20100112110104R:A1503,0 15,  00000040, 0, 0
20100112110105S:A1503,0015,  00000040,01,00
20100112110112R:A1501,0 15,  00000135,0, 0
20100112110112R:A1510,0 15,  00000135, 1, 0, 1, 0
20100112110121R:A1510,0 15,  00000135, 9, 0, 1, 0
20100112110123R:U1500,0 15,  00000040, 0
20100112110123S:U1500,0 15,  00000040,00
20100112110132R:A1504,0 15,  00000040, 0, 0
20100112110132R:A1503,0 15,  00000135, 0, 0
20100112110133S:A1503,0015,  00000135,01,00
20100112110139R:U1500,0 15,  00000135, 0
20100112110139S:U1500,0 15,  00000135,00
20100112110212R:A1504,0 15,  00000135, 0, 0
20100112110352S:A1500,0015,  00000156,1, 0,00
20100112110405S:A1500,0015,  00000049,1, 0,00
20100112110417S:A1500,0015,  00000188,1, 0,00
20100112110429S:A1500,0015,  00000034,1, 0,00
20100112110636R:A1501,0 15,  00000147,0, 0
20100112110636R:A1510,0 15,  00000147, 1, 0, 0, 0
20100112110645R:A1510,0 15,  00000147, 9, 0, 0, 0
20100112110649R:A1503,0 15,  00000147, 0, 0
20100112110650S:A1503,0015,  00000147,01,00
20100112110652R:A1501,0 15,  00001019,0, 0
20100112110652R:A1510,0 15,  00001019, 1, 0, 1, 0
20100112110701R:A1510,0 15,  00001019, 9, 0, 1, 0
20100112110703R:U1500,0 15,  00000147, 0
20100112110703S:U1500,0 15,  00000147,00
20100112110712R:A1504,0 15,  00000147, 0, 0
20100112110712R:A1503,0 15,  00001019, 0, 0
20100112110713S:A1503,0015,  00001019,01,00
20100112110719R:U1500,0 15,  00001019, 0
20100112110719S:U1500,0 15,  00001019,00
20100112110746R:A1504,0 15,  00001019, 0, 0
20100112110757R:A1501,0 15,  00001293,0, 0
20100112110757R:A1510,0 15,  00001293, 1, 0, 0, 0
20100112110806R:A1510,0 15,  00001293, 9, 0, 0, 0
20100112110811R:A1503,0 15,  00001293, 0, 0
20100112110811S:A1503,0015,  00001293,01,00
20100112110813R:A1501,0 15,  00000141,0, 0
20100112110813R:A1510,0 15,  00000141, 1, 0, 1, 0
20100112110822R:A1510,0 15,  00000141, 9, 0, 1, 0
20100112110824R:U1500,0 15,  00001293, 0
20100112110824S:U1500,0 15,  00001293,00
20100112110834R:A1504,0 15,  00001293, 0, 0
20100112110834R:A1503,0 15,  00000141, 0, 0
20100112110834S:A1503,0015,  00000141,01,00
20100112110840R:U1500,0 15,  00000141, 0
20100112110840S:U1500,0 15,  00000141,00
20100112110913R:A1504,0 15,  00000141, 0, 0
20100112110925R:A1501,0 15,  00001265,0, 0
20100112110925R:A1510,0 15,  00001265, 1, 0, 0, 0
20100112110934R:A1510,0 15,  00001265, 9, 0, 0, 0
20100112110939R:A1503,0 15,  00001265, 0, 0
20100112110939S:A1503,0015,  00001265,01,00
20100112110946R:A1501,0 15,  00001017,0, 0
20100112110946R:A1510,0 15,  00001017, 1, 0, 1, 0
20100112110955R:A1510,0 15,  00001017, 9, 0, 1, 0
20100112110957R:U1500,0 15,  00001265, 0
20100112110957S:U1500,0 15,  00001265,00
20100112111006R:A1504,0 15,  00001265, 0, 0
20100112111006R:A1503,0 15,  00001017, 0, 0
20100112111007S:A1503,0015,  00001017,01,00
20100112111013R:U1500,0 15,  00001017, 0
20100112111013S:U1500,0 15,  00001017,00
20100112111020S:A1500,0015,  00000137,1, 0,00
20100112111046R:A1504,0 15,  00001017, 0, 0
20100112111054S:A1500,0015,  00000011,1, 0,00
20100112111058R:A1501,0 15,  00001286,0, 0
20100112111058R:A1510,0 15,  00001286, 1, 0, 0, 0
20100112111107R:A1510,0 15,  00001286, 9, 0, 0, 0
20100112111112R:A1503,0 15,  00001286, 0, 0
20100112111112S:A1503,0015,  00001286,01,00
20100112111115S:A1500,0015,  00000053,1, 0,00
20100112111115R:A1501,0 15,  00000020,0, 0
20100112111115R:A1510,0 15,  00000020, 1, 0, 1, 0
20100112111124R:A1510,0 15,  00000020, 9, 0, 1, 0
20100112111126R:U1500,0 15,  00001286, 0
20100112111126S:U1500,0 15,  00001286,00
20100112111136R:A1504,0 15,  00001286, 0, 0
20100112111136R:A1503,0 15,  00000020, 0, 0
20100112111136S:A1503,0015,  00000020,01,00
20100112111142R:U1500,0 15,  00000020, 0
20100112111142S:U1500,0 15,  00000020,00
20100112111215R:A1504,0 15,  00000020, 0, 0
20100112111227R:A1501,0 15,  00000096,0, 0
20100112111227R:A1510,0 15,  00000096, 1, 0, 0, 0
20100112111236R:A1510,0 15,  00000096, 9, 0, 0, 0
20100112111241R:A1503,0 15,  00000096, 0, 0
20100112111241S:A1503,0015,  00000096,01,00
20100112111247R:U1500,0 15,  00000096, 0
20100112111247S:U1500,0 15,  00000096,00
20100112111250R:A1504,0 15,  00000096, 0, 0
20100112111302R:A1501,0 15,  00001297,0, 0
20100112111302R:A1510,0 15,  00001297, 1, 0, 0, 0
20100112111311R:A1510,0 15,  00001297, 9, 0, 0, 0
20100112111315R:A1503,0 15,  00001297, 0, 0
20100112111316S:A1503,0015,  00001297,01,00
20100112111324R:A1501,0 15,  00000028,0, 0
20100112111324R:A1510,0 15,  00000028, 1, 0, 1, 0
20100112111333R:A1510,0 15,  00000028, 9, 0, 1, 0
20100112111335R:U1500,0 15,  00001297, 0
20100112111335S:U1500,0 15,  00001297,00
20100112111344R:A1504,0 15,  00001297, 0, 0
20100112111344R:A1503,0 15,  00000028, 0, 0
20100112111354S:A1503,0015,  00000028,01,00
20100112111400R:U1500,0 15,  00000028, 0
20100112111400S:U1500,0 15,  00000028,00
20100112111424R:A1504,0 15,  00000028, 0, 0
20100112111505S:A1500,0015,  00001221,1, 0,00
20100112111703R:A1501,0 15,  00000034,0, 0
20100112111703R:A1510,0 15,  00000034, 1, 0, 0, 0
20100112111712R:A1510,0 15,  00000034, 9, 0, 0, 0
20100112111716R:A1503,0 15,  00000034, 0, 0
20100112111717S:A1503,0015,  00000034,01,00
20100112111722R:U1500,0 15,  00000034, 0
20100112111722S:U1500,0 15,  00000034,00
20100112111725R:A1504,0 15,  00000034, 0, 0
20100112111954R:A1501,0 15,  00001161,0, 0
20100112111954R:A1510,0 15,  00001161, 1, 0, 0, 0
20100112112003R:A1510,0 15,  00001161, 9, 0, 0, 0
20100112112007R:A1503,0 15,  00001161, 0, 0
20100112112008S:A1503,0015,  00001161,01,00
20100112112014R:A1501,0 15,  00001149,0, 0
20100112112015R:A1510,0 15,  00001149, 1, 0, 1, 0
20100112112020S:A1500,0015,  00000032,1, 0,00
20100112112023R:A1510,0 15,  00001149, 9, 0, 1, 0
20100112112026R:U1500,0 15,  00001161, 0
20100112112026S:U1500,0 15,  00001161,00
20100112112033S:A1500,0015,  00000124,1, 0,00
20100112112035R:A1504,0 15,  00001161, 0, 0
20100112112035R:A1503,0 15,  00001149, 0, 0
20100112112035S:A1503,0015,  00001149,01,00
20100112112041R:U1500,0 15,  00001149, 0
20100112112041S:U1500,0 15,  00001149,00
20100112112114R:A1504,0 15,  00001149, 0, 0
20100112112126R:A1501,0 15,  00000104,0, 0
20100112112126R:A1510,0 15,  00000104, 1, 0, 0, 0
20100112112136R:A1510,0 15,  00000104, 9, 0, 0, 0
20100112112140R:A1503,0 15,  00000104, 0, 0
20100112112140S:A1503,0015,  00000104,01,00
20100112112143S:A1500,0015,  00001225,1, 0,00
20100112112146R:U1500,0 15,  00000104, 0
20100112112146S:U1500,0 15,  00000104,00
20100112112154R:A1504,0 15,  00000104, 0, 0
20100112112230R:A1501,0 15,  00000156,0, 0
20100112112230R:A1510,0 15,  00000156, 1, 0, 0, 0
20100112112239R:A1510,0 15,  00000156, 9, 0, 0, 0
20100112112244R:A1503,0 15,  00000156, 0, 0
20100112112244S:A1503,0015,  00000156,01,00
20100112112248S:A1500,0015,  00001022,1, 0,00
20100112112251R:A1501,0 15,  00000049,0, 0
20100112112251R:A1510,0 15,  00000049, 1, 0, 1, 0
20100112112300R:A1510,0 15,  00000049, 9, 0, 1, 0
20100112112302R:U1500,0 15,  00000156, 0
20100112112302S:U1500,0 15,  00000156,00
20100112112311R:A1504,0 15,  00000156, 0, 0
20100112112312R:A1503,0 15,  00000049, 0, 0
20100112112312S:A1503,0015,  00000049,01,00
20100112112318R:U1500,0 15,  00000049, 0
20100112112318S:U1500,0 15,  00000049,00
20100112112351R:A1504,0 15,  00000049, 0, 0
20100112112403R:A1501,0 15,  00000188,0, 0
20100112112403R:A1510,0 15,  00000188, 1, 0, 0, 0
20100112112412R:A1510,0 15,  00000188, 9, 0, 0, 0
20100112112417R:A1503,0 15,  00000188, 0, 0
20100112112417S:A1503,0015,  00000188,01,00
20100112112420R:A1501,0 15,  00000011,0, 0
20100112112420R:A1510,0 15,  00000011, 1, 0, 1, 0
20100112112429R:A1510,0 15,  00000011, 9, 0, 1, 0
20100112112431R:U1500,0 15,  00000188, 0
20100112112431S:U1500,0 15,  00000188,00
20100112112441R:A1504,0 15,  00000188, 0, 0
20100112112441R:A1503,0 15,  00000011, 0, 0
20100112112441S:A1503,0015,  00000011,01,00
20100112112447R:U1500,0 15,  00000011, 0
20100112112447S:U1500,0 15,  00000011,00
20100112112520R:A1504,0 15,  00000011, 0, 0
20100112112909S:A1500,0015,  00000114,1, 0,00
20100112112922S:A1500,0015,  00000183,1, 0,00
20100112112957S:A1500,0015,  00001005,1, 0,00
20100112113040R:A1501,0 15,  00000137,0, 0
20100112113040R:A1510,0 15,  00000137, 1, 0, 0, 0
20100112113049R:A1510,0 15,  00000137, 9, 0, 0, 0
20100112113054R:A1503,0 15,  00000137, 0, 0
20100112113054S:A1503,0015,  00000137,01,00
20100112113101R:A1501,0 15,  00000053,0, 0
20100112113101R:A1510,0 15,  00000053, 1, 0, 1, 0
20100112113110R:A1510,0 15,  00000053, 9, 0, 1, 0
20100112113112R:U1500,0 15,  00000137, 0
20100112113112S:U1500,0 15,  00000137,00
20100112113122R:A1504,0 15,  00000137, 0, 0
20100112113122R:A1503,0 15,  00000053, 0, 0
20100112113122S:A1503,0015,  00000053,01,00
20100112113128R:U1500,0 15,  00000053, 0
20100112113128S:U1500,0 15,  00000053,00
20100112113201R:A1504,0 15,  00000053, 0, 0
20100112113213R:A1501,0 15,  00001221,0, 0
20100112113214R:A1510,0 15,  00001221, 1, 0, 0, 0
20100112113223R:A1510,0 15,  00001221, 9, 0, 0, 0
20100112113227R:A1503,0 15,  00001221, 0, 0
20100112113227S:A1503,0015,  00001221,01,00
20100112113233R:U1500,0 15,  00001221, 0
20100112113233S:U1500,0 15,  00001221,00
20100112113241R:A1504,0 15,  00001221, 0, 0
20100112113304R:A1501,0 15,  00000124,0, 0
20100112113304R:A1510,0 15,  00000124, 1, 0, 0, 0
20100112113313R:A1510,0 15,  00000124, 9, 0, 0, 0
20100112113317R:A1503,0 15,  00000124, 0, 0
20100112113317S:A1503,0015,  00000124,01,00
20100112113323R:U1500,0 15,  00000124, 0
20100112113323S:U1500,0 15,  00000124,00
20100112113326R:A1504,0 15,  00000124, 0, 0
20100112113347S:A1500,0015,  00001049,1, 0,00
20100112113359S:A1500,0015,  00000073,1, 0,00
20100112113420S:A1500,0015,  00001129,1, 0,00
20100112113739S:A1500,0015,  00001017,1, 0,00
20100112114053R:A1501,0 15,  00000032,0, 0
20100112114053R:A1510,0 15,  00000032, 1, 0, 0, 0
20100112114102R:A1510,0 15,  00000032, 9, 0, 0, 0
20100112114107R:A1503,0 15,  00000032, 0, 0
20100112114107S:A1503,0015,  00000032,01,00
20100112114114R:A1501,0 15,  00001225,0, 0
20100112114114R:A1510,0 15,  00001225, 1, 0, 1, 0
20100112114123R:A1510,0 15,  00001225, 9, 0, 1, 0
20100112114125R:U1500,0 15,  00000032, 0
20100112114125S:U1500,0 15,  00000032,00
20100112114134R:A1504,0 15,  00000032, 0, 0
20100112114134R:A1503,0 15,  00001225, 0, 0
20100112114135S:A1503,0015,  00001225,01,00
20100112114141R:U1500,0 15,  00001225, 0
20100112114141S:U1500,0 15,  00001225,00
20100112114214R:A1504,0 15,  00001225, 0, 0
20100112114218S:A1500,0015,  00001286,1, 0,00
20100112114226R:A1501,0 15,  00001022,0, 0
20100112114226R:A1510,0 15,  00001022, 1, 0, 0, 0
20100112114235R:A1510,0 15,  00001022, 9, 0, 0, 0
20100112114240R:A1503,0 15,  00001022, 0, 0
20100112114240S:A1503,0015,  00001022,01,00
20100112114247R:A1501,0 15,  00000114,0, 0
20100112114247R:A1510,0 15,  00000114, 1, 0, 1, 0
20100112114256R:A1510,0 15,  00000114, 9, 0, 1, 0
20100112114258R:U1500,0 15,  00001022, 0
20100112114258S:U1500,0 15,  00001022,00
20100112114308R:A1504,0 15,  00001022, 0, 0
20100112114308R:A1503,0 15,  00000114, 0, 0
20100112114308S:A1503,0015,  00000114,01,00
20100112114314R:U1500,0 15,  00000114, 0
20100112114314S:U1500,0 15,  00000114,00
20100112114341R:A1504,0 15,  00000114, 0, 0
20100112114353R:A1501,0 15,  00000183,0, 0
20100112114353R:A1510,0 15,  00000183, 1, 0, 0, 0
20100112114402R:A1510,0 15,  00000183, 9, 0, 0, 0
20100112114406R:A1503,0 15,  00000183, 0, 0
20100112114407S:A1503,0015,  00000183,01,00
20100112114414R:A1501,0 15,  00001005,0, 0
20100112114415R:A1510,0 15,  00001005, 1, 0, 1, 0
20100112114424R:A1510,0 15,  00001005, 9, 0, 1, 0
20100112114426R:U1500,0 15,  00000183, 0
20100112114426S:U1500,0 15,  00000183,00
20100112114435R:A1504,0 15,  00000183, 0, 0
20100112114435R:A1503,0 15,  00001005, 0, 0
