20091201072225S:A1500,0015,  00001153,1, 0,00
20091201103935R:A1504,0 15,  00000158, 0, 0
20091201103936R:A1503,0 15,  00001285, 0, 0
20091201103936S:A1503,0015,  00001285,01,00
20091201103942R:U1500,0 15,  00001285, 0
20091201103942S:U1500,0 15,  00001285,00
20091201103945S:A1500,0015,  00001036,1, 0,00
20091201103957R:A1504,0 15,  00001285, 0, 0
20091201104427R:A1501,0 15,  00001141,0, 0
20091201104428R:A1510,0 15,  00001141, 1, 0, 0, 0
20091201104437R:A1510,0 15,  00001141, 9, 0, 0, 0
20091201104441R:A1503,0 15,  00001141, 0, 0
20091201104441S:A1503,0015,  00001141,01,00
20091201104510R:e1500,0 15,  26,26:R.in (S12) T.O er, 0
20091201104510R:I1503,0 15,0103, 0, 0, 0, 0
20091201104510R:I1503,0 15,0103, 0, 0, 0, 0
20091201104958R:a1500,0 15, 0
20091201104958R:I1503,0 15,0100, 0, 0, 0, 0
20091201104959R:I1503,0 15,0100, 0, 0, 0, 0
20091201105029S:A1500,0015,  00001149,1, 0,00
20091201105029R:I1503,0 15,0101, 0, 0, 0, 0
20091201105040S:A1500,0015,  00001251,1, 0,00
20091201105058S:A1500,0015,  00000028,1, 0,00
20091201105109S:A1500,0015,  00000173,1, 0,00
20091201105126S:A1500,0015,  00001036,1, 0,00
20091201105225S:A1500,0015,  00001147,1, 0,00
20091201105302S:A1500,0015,  00000024,1, 0,00
20091201105317S:A1500,0015,  00000017,1, 0,00
20091201105358S:A1500,0015,  00001262,1, 0,00
20091201105408S:A1500,0015,  00000094,1, 0,00
20091201105425S:A1500,0015,  00001102,1, 0,00
20091201105431R:A1501,0 15,  00001262,0, 0
20091201105431R:A1510,0 15,  00001262, 1, 0, 0, 0
20091201105440R:A1510,0 15,  00001262, 9, 0, 0, 0
20091201105445R:A1503,0 15,  00001262, 0, 0
20091201105445S:A1503,0015,  00001262,01,00
20091201105452S:A1500,0015,  00001266,1, 0,00
20091201105454R:A1501,0 15,  00000094,0, 0
20091201105454R:A1510,0 15,  00000094, 1, 0, 1, 0
20091201105503R:A1510,0 15,  00000094, 9, 0, 1, 0
20091201105505R:U1500,0 15,  00001262, 0
20091201105505S:U1500,0 15,  00001262,00
20091201105514R:A1504,0 15,  00001262, 0, 0
20091201105514R:A1503,0 15,  00000094, 0, 0
20091201105515S:A1503,0015,  00000094,01,00
20091201105515S:A1500,0015,  00001276,1, 0,00
20091201105521R:U1500,0 15,  00000094, 0
20091201105521S:U1500,0 15,  00000094,00
20091201105554R:A1504,0 15,  00000094, 0, 0
20091201105606R:A1501,0 15,  00001102,0, 0
20091201105606R:A1510,0 15,  00001102, 1, 0, 0, 0
20091201105615R:A1510,0 15,  00001102, 9, 0, 0, 0
20091201105620R:A1503,0 15,  00001102, 0, 0
20091201105620S:A1503,0015,  00001102,01,00
20091201105627S:A1500,0015,  00001223,1, 0,00
20091201105628R:A1501,0 15,  00001266,0, 0
20091201105628R:A1510,0 15,  00001266, 1, 0, 1, 0
20091201105637R:A1510,0 15,  00001266, 9, 0, 1, 0
20091201105639R:U1500,0 15,  00001102, 0
20091201105639S:U1500,0 15,  00001102,00
20091201105649R:A1504,0 15,  00001102, 0, 0
20091201105649R:A1503,0 15,  00001266, 0, 0
20091201105650S:A1503,0015,  00001266,01,00
20091201105650S:A1500,0015,  00000042,1, 0,00
20091201105655R:U1500,0 15,  00001266, 0
20091201105655S:U1500,0 15,  00001266,00
20091201105728R:A1504,0 15,  00001266, 0, 0
20091201105741R:A1501,0 15,  00001276,0, 0
20091201105741R:A1510,0 15,  00001276, 1, 0, 0, 0
20091201105750R:A1510,0 15,  00001276, 9, 0, 0, 0
20091201105754R:A1503,0 15,  00001276, 0, 0
20091201105755S:A1503,0015,  00001276,01,00
20091201105802S:A1500,0015,  00000159,1, 0,00
20091201105803R:A1501,0 15,  00001223,0, 0
20091201105803R:A1510,0 15,  00001223, 1, 0, 1, 0
20091201105812R:A1510,0 15,  00001223, 9, 0, 1, 0
20091201105814R:U1500,0 15,  00001276, 0
20091201105814S:U1500,0 15,  00001276,00
20091201105823R:A1504,0 15,  00001276, 0, 0
20091201105824R:A1503,0 15,  00001223, 0, 0
20091201105825S:A1503,0015,  00001223,01,00
20091201105825S:A1500,0015,  00001026,1, 0,00
20091201105836R:A1501,0 15,  00000042,0, 0
20091201105836R:A1510,0 15,  00000042, 1, 0, 1, 0
20091201105841R:U1500,0 15,  00001223, 0
20091201105841S:U1500,0 15,  00001223,00
20091201105845R:A1510,0 15,  00000042, 9, 0, 0, 0
20091201105857S:A1500,0015,  00000172,1, 0,00
20091201105904R:A1504,0 15,  00001223, 0, 0
20091201105904R:A1503,0 15,  00000042, 0, 0
20091201105916R:A1501,0 15,  00000159,0, 0
20091201105916R:A1510,0 15,  00000159, 1, 0, 1, 0
20091201105916S:A1503,0015,  00000042,01,00
20091201105925R:A1510,0 15,  00000159, 9, 0, 1, 0
20091201105927R:U1500,0 15,  00000042, 0
20091201105927S:U1500,0 15,  00000042,00
20091201105937S:A1500,0015,  00001122,1, 0,00
20091201105943R:A1504,0 15,  00000042, 0, 0
20091201105944R:A1503,0 15,  00000159, 0, 0
20091201105956R:A1501,0 15,  00001026,0, 0
20091201105956R:A1510,0 15,  00001026, 1, 0, 1, 0
20091201110005R:A1510,0 15,  00001026, 9, 0, 1, 0
20091201110005S:A1503,0015,  00000159,01,00
20091201110011R:U1500,0 15,  00000159, 0
20091201110011S:U1500,0 15,  00000159,00
20091201110017S:A1500,0015,  00001200,1, 0,00
20091201110023R:A1504,0 15,  00000159, 0, 0
20091201110023R:A1503,0 15,  00001026, 0, 0
20091201110036R:A1501,0 15,  00000172,0, 0
20091201110036R:A1510,0 15,  00000172, 1, 0, 1, 0
20091201110045R:A1510,0 15,  00000172, 9, 0, 1, 0
20091201110057S:A1500,0015,  00000011,1, 0,00
20091201110058R:A1501,0 15,  00001122,0, 0
20091201110058R:A1510,0 15,  00001122, 1, 0, 2, 0
20091201110100S:A1503,0015,  00001026,01,00
20091201110107R:A1510,0 15,  00001122, 9, 0, 2, 0
20091201110109R:U1500,0 15,  00001026, 0
20091201110109S:U1500,0 15,  00001026,00
20091201110118R:A1504,0 15,  00001026, 0, 0
20091201110118R:A1503,0 15,  00000172, 0, 0
20091201110120S:A1500,0015,  00000195,1, 0,00
20091201110130R:A1501,0 15,  00001200,0, 0
20091201110130R:A1510,0 15,  00001200, 1, 0, 2, 0
20091201110139R:A1510,0 15,  00001200, 9, 0, 2, 0
20091201110151S:A1503,0015,  00000172,01,00
20091201110152R:A1501,0 15,  00000011,0, 0
20091201110153R:A1510,0 15,  00000011, 1, 0, 3, 0
20091201110202R:A1510,0 15,  00000011, 9, 0, 3, 0
20091201110204R:U1500,0 15,  00000172, 0
20091201110204S:U1500,0 15,  00000172,00
20091201110212R:A1504,0 15,  00000172, 0, 0
20091201110212R:A1503,0 15,  00001122, 0, 0
20091201110214S:A1500,0015,  00000169,1, 0,00
20091201110224R:A1501,0 15,  00000195,0, 0
20091201110224R:A1510,0 15,  00000195, 1, 0, 3, 0
20091201110229S:A1500,0015,  00001253,1, 0,00
20091201110233R:A1510,0 15,  00000195, 9, 0, 3, 0
20091201110238S:A1503,0015,  00001122,01,00
20091201110241S:A1500,0015,  00000001,1, 0,00
20091201110244R:U1500,0 15,  00001122, 0
20091201110244S:U1500,0 15,  00001122,00
20091201110247R:A1504,0 15,  00001122, 0, 0
20091201110247R:A1503,0 15,  00001200, 0, 0
20091201110259R:A1501,0 15,  00001251,0, 0
20091201110259R:A1510,0 15,  00001251, 1, 0, 3, 0
20091201110308R:A1510,0 15,  00001251, 9, 0, 3, 0
20091201110314S:A1500,0015,  00001277,1, 0,00
20091201110325S:A1503,0015,  00001200,01,00
20091201110329R:A1501,0 15,  00000173,0, 0
20091201110329R:A1510,0 15,  00000173, 1, 0, 4, 0
20091201110338R:A1510,0 15,  00000173, 9, 0, 4, 0
20091201110340R:U1500,0 15,  00001200, 0
20091201110340S:U1500,0 15,  00001200,00
20091201110346S:A1500,0015,  00001118,1, 0,00
20091201110348R:A1504,0 15,  00001200, 0, 0
20091201110348R:A1503,0 15,  00000011, 0, 0
20091201110358R:A1501,0 15,  00001149,0, 0
20091201110358R:A1510,0 15,  00001149, 1, 0, 4, 0
20091201110400S:A1500,0015,  00001263,1, 0,00
20091201110407R:A1510,0 15,  00001149, 9, 0, 4, 0
20091201110412S:A1500,0015,  00000164,1, 0,00
20091201110414R:A1501,0 15,  00000028,0, 0
20091201110414R:A1510,0 15,  00000028, 1, 0, 5, 0
20091201110423R:A1510,0 15,  00000028, 9, 0, 5, 0
20091201110424S:A1500,0015,  00001298,1, 0,00
20091201110425S:A1503,0015,  00000011,01,00
20091201110431R:A1501,0 15,  00001036,0, 0
20091201110431R:A1510,0 15,  00001036, 1, 0, 6, 0
20091201110440R:A1510,0 15,  00001036, 9, 0, 6, 0
20091201110442R:U1500,0 15,  00000011, 0
20091201110442S:U1500,0 15,  00000011,00
20091201110448S:A1500,0015,  00000038,1, 0,00
20091201110449R:A1504,0 15,  00000011, 0, 0
20091201110450R:A1503,0 15,  00000195, 0, 0
20091201110502S:A1503,0015,  00000195,01,00
20091201110508R:U1500,0 15,  00000195, 0
20091201110508S:U1500,0 15,  00000195,00
20091201110509S:A1500,0015,  00001106,1, 0,00
20091201110529R:A1504,0 15,  00000195, 0, 0
20091201110529R:A1503,0 15,  00001251, 0, 0
20091201110530S:A1500,0015,  00001254,1, 0,00
20091201110541R:A1501,0 15,  00000017,0, 0
20091201110541R:A1510,0 15,  00000017, 1, 0, 5, 0
20091201110550R:A1510,0 15,  00000017, 9, 0, 5, 0
20091201110559S:A1500,0015,  00001112,1, 0,00
20091201110607S:A1503,0015,  00001251,01,00
20091201110613R:U1500,0 15,  00001251, 0
20091201110613S:U1500,0 15,  00001251,00
20091201110616R:A1504,0 15,  00001251, 0, 0
20091201110616R:A1503,0 15,  00000173, 0, 0
20091201110623S:A1500,0015,  00001158,1, 0,00
20091201110645R:A1501,0 15,  00001147,0, 0
20091201110645R:A1510,0 15,  00001147, 1, 0, 5, 0
20091201110654R:A1510,0 15,  00001147, 9, 0, 5, 0
20091201110659S:A1503,0015,  00000173,01,00
20091201110707R:A1501,0 15,  00000024,0, 0
20091201110707R:A1510,0 15,  00000024, 1, 0, 6, 0
20091201110716R:A1510,0 15,  00000024, 9, 0, 6, 0
20091201110718R:U1500,0 15,  00000173, 0
20091201110718S:U1500,0 15,  00000173,00
20091201110725R:A1504,0 15,  00000173, 0, 0
20091201110725R:A1503,0 15,  00001149, 0, 0
20091201110749S:A1503,0015,  00001149,01,00
20091201110755R:U1500,0 15,  00001149, 0
20091201110755S:U1500,0 15,  00001149,00
20091201110805R:A1504,0 15,  00001149, 0, 0
20091201110805R:A1503,0 15,  00000028, 0, 0
20091201110834S:A1503,0015,  00000028,01,00
20091201110839R:U1500,0 15,  00000028, 0
20091201110839S:U1500,0 15,  00000028,00
20091201110845R:A1504,0 15,  00000028, 0, 0
20091201110845R:A1503,0 15,  00001036, 0, 0
20091201110853S:A1500,0015,  00001225,1, 0,00
20091201110904S:A1500,0015,  00001159,1, 0,00
20091201110907S:A1503,0015,  00001036,01,00
20091201110913R:U1500,0 15,  00001036, 0
20091201110913S:U1500,0 15,  00001036,00
20091201110920S:A1500,0015,  00001217,1, 0,00
20091201110925R:A1504,0 15,  00001036, 0, 0
20091201110925R:A1503,0 15,  00000017, 0, 0
20091201111001S:A1503,0015,  00000017,01,00
20091201111007R:U1500,0 15,  00000017, 0
20091201111007S:U1500,0 15,  00000017,00
20091201111009R:A1504,0 15,  00000017, 0, 0
20091201111010R:A1503,0 15,  00001147, 0, 0
20091201111045S:A1503,0015,  00001147,01,00
20091201111051R:U1500,0 15,  00001147, 0
20091201111051S:U1500,0 15,  00001147,00
20091201111053R:A1504,0 15,  00001147, 0, 0
20091201111053R:A1503,0 15,  00000024, 0, 0
20091201111137S:A1503,0015,  00000024,01,00
20091201111142R:U1500,0 15,  00000024, 0
20091201111142S:U1500,0 15,  00000024,00
20091201111145R:A1504,0 15,  00000024, 0, 0
20091201111414S:A1500,0015,  00001116,1, 0,00
20091201111431S:A1500,0015,  00000181,1, 0,00
20091201111444S:A1500,0015,  00000154,1, 0,00
20091201111712R:A1501,0 15,  00000164,0, 0
20091201111712R:A1510,0 15,  00000164, 1, 0, 0, 0
20091201111721R:A1510,0 15,  00000164, 9, 0, 0, 0
20091201111725R:A1503,0 15,  00000164, 0, 0
20091201111726S:A1503,0015,  00000164,01,00
20091201111728R:A1501,0 15,  00001298,0, 0
20091201111728R:A1510,0 15,  00001298, 1, 0, 1, 0
20091201111737R:A1510,0 15,  00001298, 9, 0, 1, 0
20091201111739R:U1500,0 15,  00000164, 0
20091201111739S:U1500,0 15,  00000164,00
20091201111749R:A1504,0 15,  00000164, 0, 0
20091201111749R:A1503,0 15,  00001298, 0, 0
20091201111749S:A1503,0015,  00001298,01,00
20091201111755R:U1500,0 15,  00001298, 0
20091201111755S:U1500,0 15,  00001298,00
20091201111828R:A1504,0 15,  00001298, 0, 0
20091201111840R:A1501,0 15,  00000169,0, 0
20091201111840R:A1510,0 15,  00000169, 1, 0, 0, 0
20091201111849R:A1510,0 15,  00000169, 9, 0, 0, 0
20091201111854R:A1503,0 15,  00000169, 0, 0
20091201111854S:A1503,0015,  00000169,01,00
20091201111857R:A1501,0 15,  00000038,0, 0
20091201111857R:A1510,0 15,  00000038, 1, 0, 1, 0
20091201111906R:A1510,0 15,  00000038, 9, 0, 1, 0
20091201111908R:U1500,0 15,  00000169, 0
20091201111908S:U1500,0 15,  00000169,00
20091201111917R:A1504,0 15,  00000169, 0, 0
20091201111918R:A1503,0 15,  00000038, 0, 0
20091201111918S:A1503,0015,  00000038,01,00
20091201111924R:U1500,0 15,  00000038, 0
20091201111924S:U1500,0 15,  00000038,00
20091201111957R:A1504,0 15,  00000038, 0, 0
20091201112009R:A1501,0 15,  00001253,0, 0
20091201112009R:A1510,0 15,  00001253, 1, 0, 0, 0
20091201112018R:A1510,0 15,  00001253, 9, 0, 0, 0
20091201112023R:A1503,0 15,  00001253, 0, 0
20091201112023S:A1503,0015,  00001253,01,00
20091201112031R:A1501,0 15,  00000001,0, 0
20091201112031R:A1510,0 15,  00000001, 1, 0, 1, 0
20091201112040R:A1510,0 15,  00000001, 9, 0, 1, 0
20091201112042R:U1500,0 15,  00001253, 0
20091201112042S:U1500,0 15,  00001253,00
20091201112051R:A1504,0 15,  00001253, 0, 0
20091201112051R:A1503,0 15,  00000001, 0, 0
20091201112052S:A1503,0015,  00000001,01,00
20091201112058R:U1500,0 15,  00000001, 0
20091201112058S:U1500,0 15,  00000001,00
20091201112131R:A1504,0 15,  00000001, 0, 0
20091201112143R:A1501,0 15,  00001277,0, 0
20091201112143R:A1510,0 15,  00001277, 1, 0, 0, 0
20091201112152R:A1510,0 15,  00001277, 9, 0, 0, 0
20091201112157R:A1503,0 15,  00001277, 0, 0
20091201112157S:A1503,0015,  00001277,01,00
20091201112204R:A1501,0 15,  00001118,0, 0
20091201112204R:A1510,0 15,  00001118, 1, 0, 1, 0
20091201112213R:A1510,0 15,  00001118, 9, 0, 1, 0
20091201112215R:U1500,0 15,  00001277, 0
20091201112215S:U1500,0 15,  00001277,00
20091201112224R:A1504,0 15,  00001277, 0, 0
20091201112224R:A1503,0 15,  00001118, 0, 0
20091201112225S:A1503,0015,  00001118,01,00
20091201112231R:U1500,0 15,  00001118, 0
20091201112231S:U1500,0 15,  00001118,00
20091201112251R:A1504,0 15,  00001118, 0, 0
20091201112303R:A1501,0 15,  00001263,0, 0
20091201112303R:A1510,0 15,  00001263, 1, 0, 0, 0
20091201112312R:A1510,0 15,  00001263, 9, 0, 0, 0
20091201112317R:A1503,0 15,  00001263, 0, 0
20091201112317S:A1503,0015,  00001263,01,00
20091201112318R:A1501,0 15,  00001106,0, 0
20091201112319R:A1510,0 15,  00001106, 1, 0, 1, 0
20091201112327R:A1510,0 15,  00001106, 9, 0, 1, 0
20091201112330R:U1500,0 15,  00001263, 0
20091201112330S:U1500,0 15,  00001263,00
20091201112339R:A1504,0 15,  00001263, 0, 0
20091201112339R:A1503,0 15,  00001106, 0, 0
20091201112350R:A1501,0 15,  00001254,0, 0
20091201112350R:A1510,0 15,  00001254, 1, 0, 1, 0
20091201112359R:A1510,0 15,  00001254, 9, 0, 1, 0
20091201112402S:A1503,0015,  00001106,01,00
20091201112406R:A1501,0 15,  00001112,0, 0
20091201112407R:A1510,0 15,  00001112, 1, 0, 2, 0
20091201112415R:A1510,0 15,  00001112, 9, 0, 2, 0
20091201112416S:A1500,0015,  00000054,1, 0,00
20091201112418R:U1500,0 15,  00001106, 0
20091201112418S:U1500,0 15,  00001106,00
20091201112426R:A1504,0 15,  00001106, 0, 0
20091201112427R:A1503,0 15,  00001254, 0, 0
20091201112434S:A1500,0015,  00000088,1, 0,00
20091201112435S:A1503,0015,  00001254,01,00
20091201112441R:U1500,0 15,  00001254, 0
20091201112441S:U1500,0 15,  00001254,00
20091201112506R:A1504,0 15,  00001254, 0, 0
20091201112506R:A1503,0 15,  00001112, 0, 0
20091201112528S:A1503,0015,  00001112,01,00
20091201112534R:U1500,0 15,  00001112, 0
20091201112534S:U1500,0 15,  00001112,00
20091201112546R:A1504,0 15,  00001112, 0, 0
20091201112821R:A1501,0 15,  00001158,0, 0
20091201112821R:A1510,0 15,  00001158, 1, 0, 0, 0
20091201112830R:A1510,0 15,  00001158, 9, 0, 0, 0
20091201112834R:A1503,0 15,  00001158, 0, 0
20091201112835S:A1503,0015,  00001158,01,00
20091201112842R:A1501,0 15,  00001225,0, 0
20091201112842R:A1510,0 15,  00001225, 1, 0, 1, 0
20091201112851R:A1510,0 15,  00001225, 9, 0, 1, 0
20091201112853R:U1500,0 15,  00001158, 0
20091201112853S:U1500,0 15,  00001158,00
20091201112902R:A1504,0 15,  00001158, 0, 0
20091201112902R:A1503,0 15,  00001225, 0, 0
20091201112903S:A1503,0015,  00001225,01,00
20091201112909R:U1500,0 15,  00001225, 0
20091201112909S:U1500,0 15,  00001225,00
20091201112942R:A1504,0 15,  00001225, 0, 0
20091201112943S:A1500,0015,  00001177,1, 0,00
20091201112954R:A1501,0 15,  00001159,0, 0
20091201112954R:A1510,0 15,  00001159, 1, 0, 0, 0
20091201113003R:A1510,0 15,  00001159, 9, 0, 0, 0
20091201113007R:A1503,0 15,  00001159, 0, 0
20091201113008S:A1503,0015,  00001159,01,00
20091201113011R:A1501,0 15,  00000154,0, 0
20091201113011R:A1510,0 15,  00000154, 1, 0, 1, 0
20091201113020R:A1510,0 15,  00000154, 9, 0, 1, 0
20091201113022R:U1500,0 15,  00001159, 0
20091201113022S:U1500,0 15,  00001159,00
20091201113031R:A1504,0 15,  00001159, 0, 0
20091201113031R:A1503,0 15,  00000154, 0, 0
20091201113043R:A1501,0 15,  00001217,0, 0
20091201113044R:A1510,0 15,  00001217, 1, 0, 1, 0
20091201113053R:A1510,0 15,  00001217, 9, 0, 1, 0
20091201113104R:A1501,0 15,  00001116,0, 0
20091201113105R:A1510,0 15,  00001116, 1, 0, 2, 0
20091201113112S:A1500,0015,  00001198,1, 0,00
20091201113114R:A1510,0 15,  00001116, 9, 0, 2, 0
20091201113126R:A1501,0 15,  00000181,0, 0
20091201113126R:A1510,0 15,  00000181, 1, 0, 3, 0
20091201113135R:A1510,0 15,  00000181, 9, 0, 3, 0
20091201113139S:A1500,0015,  00001122,1, 0,00
20091201113235S:A1500,0015,  00001200,1, 0,00
20091201113458S:A1500,0015,  00000011,1, 0,00
20091201113812R:A1501,0 15,  00000088,0, 0
20091201113812R:A1510,0 15,  00000088, 1, 0, 4, 0
20091201113821R:A1510,0 15,  00000088, 9, 0, 4, 0
20091201113831R:A1501,0 15,  00000054,0, 0
20091201113831R:A1510,0 15,  00000054, 1, 0, 5, 0
20091201113840R:A1510,0 15,  00000054, 9, 0, 5, 0
20091201114221S:A1500,0015,  00001223,1, 0,00
20091201114316S:A1500,0015,  00000042,1, 0,00
20091201114328S:A1500,0015,  00000173,1, 0,00
20091201114330S:A1503,0015,  00000154,01,00
20091201114335R:U1500,0 15,  00000154, 0
20091201114335S:U1500,0 15,  00000154,00
20091201114338R:A1504,0 15,  00000154, 0, 0
20091201114338R:A1503,0 15,  00001217, 0, 0
20091201114417S:A1503,0015,  00001217,01,00
20091201114422R:U1500,0 15,  00001217, 0
20091201114422S:U1500,0 15,  00001217,00
20091201114425R:A1504,0 15,  00001217, 0, 0
20091201114425R:A1503,0 15,  00001116, 0, 0
20091201114506S:A1503,0015,  00001116,01,00
20091201114512R:U1500,0 15,  00001116, 0
20091201114512S:U1500,0 15,  00001116,00
20091201114514R:A1504,0 15,  00001116, 0, 0
20091201114514R:A1503,0 15,  00000181, 0, 0
20091201114551S:A1503,0015,  00000181,01,00
20091201114557R:U1500,0 15,  00000181, 0
20091201114557S:U1500,0 15,  00000181,00
20091201114600R:A1504,0 15,  00000181, 0, 0
20091201114600R:A1503,0 15,  00000088, 0, 0
20091201114631S:A1503,0015,  00000088,01,00
20091201114637R:U1500,0 15,  00000088, 0
20091201114637S:U1500,0 15,  00000088,00
20091201114640R:A1504,0 15,  00000088, 0, 0
20091201114640R:A1503,0 15,  00000054, 0, 0
20091201114715S:A1503,0015,  00000054,01,00
20091201114721R:U1500,0 15,  00000054, 0
20091201114721S:U1500,0 15,  00000054,00
20091201114721S:A1500,0015,  00000159,1, 0,00
20091201114724R:A1504,0 15,  00000054, 0, 0
20091201114816R:A1501,0 15,  00001122,0, 0
20091201114816R:A1510,0 15,  00001122, 1, 0, 0, 0
20091201114825R:A1510,0 15,  00001122, 9, 0, 0, 0
20091201114830R:A1503,0 15,  00001122, 0, 0
20091201114830S:A1503,0015,  00001122,01,00
20091201114835R:A1501,0 15,  00001177,0, 0
20091201114835R:A1510,0 15,  00001177, 1, 0, 1, 0
20091201114844R:A1510,0 15,  00001177, 9, 0, 1, 0
20091201114846R:U1500,0 15,  00001122, 0
20091201114846S:U1500,0 15,  00001122,00
20091201114856R:A1504,0 15,  00001122, 0, 0
20091201114856R:A1503,0 15,  00001177, 0, 0
20091201114858S:A1503,0015,  00001177,01,00
20091201114908R:A1501,0 15,  00001198,0, 0
20091201114908R:A1510,0 15,  00001198, 1, 0, 1, 0
20091201114913R:U1500,0 15,  00001177, 0
20091201114913S:U1500,0 15,  00001177,00
20091201114917R:A1510,0 15,  00001198, 9, 0, 0, 0
20091201114935R:A1504,0 15,  00001177, 0, 0
20091201114936R:A1503,0 15,  00001198, 0, 0
20091201114936S:A1503,0015,  00001198,01,00
20091201114942R:U1500,0 15,  00001198, 0
20091201114942S:U1500,0 15,  00001198,00
20091201115016R:A1504,0 15,  00001198, 0, 0
20091201115028R:A1501,0 15,  00000011,0, 0
20091201115028R:A1510,0 15,  00000011, 1, 0, 0, 0
20091201115037R:A1510,0 15,  00000011, 9, 0, 0, 0
20091201115037S:A1500,0015,  00001251,1, 0,00
20091201115042R:A1503,0 15,  00000011, 0, 0
20091201115042S:A1503,0015,  00000011,01,00
20091201115045R:A1501,0 15,  00001200,0, 0
20091201115045R:A1510,0 15,  00001200, 1, 0, 1, 0
20091201115054R:A1510,0 15,  00001200, 9, 0, 1, 0
20091201115056R:U1500,0 15,  00000011, 0
20091201115056S:U1500,0 15,  00000011,00
20091201115105R:A1504,0 15,  00000011, 0, 0
20091201115105R:A1503,0 15,  00001200, 0, 0
20091201115106S:A1503,0015,  00001200,01,00
20091201115111R:U1500,0 15,  00001200, 0
20091201115111S:U1500,0 15,  00001200,00
20091201115145R:A1504,0 15,  00001200, 0, 0
20091201115307S:A1500,0015,  00001026,1, 0,00
20091201115542S:A1500,0015,  00000172,1, 0,00
20091201115711S:A1500,0015,  00000195,1, 0,00
20091201115729R:A1501,0 15,  00000173,0, 0
20091201115729R:A1510,0 15,  00000173, 1, 0, 0, 0
20091201115738R:A1510,0 15,  00000173, 9, 0, 0, 0
20091201115743R:A1503,0 15,  00000173, 0, 0
20091201115743S:A1503,0015,  00000173,01,00
20091201115749R:U1500,0 15,  00000173, 0
20091201115749S:U1500,0 15,  00000173,00
20091201115751R:A1504,0 15,  00000173, 0, 0
20091201115802R:A1501,0 15,  00001223,0, 0
20091201115802R:A1510,0 15,  00001223, 1, 0, 0, 0
20091201115811R:A1510,0 15,  00001223, 9, 0, 0, 0
20091201115816R:A1503,0 15,  00001223, 0, 0
20091201115816S:A1503,0015,  00001223,01,00
20091201115819R:A1501,0 15,  00000042,0, 0
20091201115819R:A1510,0 15,  00000042, 1, 0, 1, 0
20091201115828R:A1510,0 15,  00000042, 9, 0, 1, 0
20091201115830R:U1500,0 15,  00001223, 0
20091201115830S:U1500,0 15,  00001223,00
20091201115839R:A1504,0 15,  00001223, 0, 0
20091201115840R:A1503,0 15,  00000042, 0, 0
20091201115840S:A1503,0015,  00000042,01,00
20091201115846R:U1500,0 15,  00000042, 0
20091201115846S:U1500,0 15,  00000042,00
20091201115906S:A1500,0015,  00000094,1, 0,00
20091201115919S:A1500,0015,  00001276,1, 0,00
20091201115919R:A1504,0 15,  00000042, 0, 0
20091201115931R:A1501,0 15,  00000159,0, 0
20091201115931R:A1510,0 15,  00000159, 1, 0, 0, 0
20091201115940R:A1510,0 15,  00000159, 9, 0, 0, 0
20091201115945R:A1503,0 15,  00000159, 0, 0
20091201115945S:A1503,0015,  00000159,01,00
20091201115951R:U1500,0 15,  00000159, 0
20091201115951S:U1500,0 15,  00000159,00
20091201115954R:A1504,0 15,  00000159, 0, 0
20091201120202R:A1501,0 15,  00001251,0, 0
20091201120202R:A1510,0 15,  00001251, 1, 0, 0, 0
20091201120211R:A1510,0 15,  00001251, 9, 0, 0, 0
20091201120215R:A1503,0 15,  00001251, 0, 0
20091201120216S:A1503,0015,  00001251,01,00
20091201120221R:U1500,0 15,  00001251, 0
20091201120221S:U1500,0 15,  00001251,00
20091201120224R:A1504,0 15,  00001251, 0, 0
20091201120410S:A1500,0015,  00001102,1, 0,00
20091201120732R:A1501,0 15,  00001026,0, 0
20091201120732R:A1510,0 15,  00001026, 1, 0, 0, 0
20091201120741R:A1510,0 15,  00001026, 9, 0, 0, 0
20091201120746R:A1503,0 15,  00001026, 0, 0
20091201120746S:A1503,0015,  00001026,01,00
20091201120752R:U1500,0 15,  00001026, 0
20091201120752S:U1500,0 15,  00001026,00
20091201120754R:A1504,0 15,  00001026, 0, 0
20091201120810R:A1501,0 15,  00000172,0, 0
20091201120810R:A1510,0 15,  00000172, 1, 0, 0, 0
20091201120819R:A1510,0 15,  00000172, 9, 0, 0, 0
20091201120824R:A1503,0 15,  00000172, 0, 0
20091201120824S:A1503,0015,  00000172,01,00
20091201120830R:U1500,0 15,  00000172, 0
20091201120830S:U1500,0 15,  00000172,00
20091201120832R:A1504,0 15,  00000172, 0, 0
20091201121052R:A1501,0 15,  00000195,0, 0
20091201121052R:A1510,0 15,  00000195, 1, 0, 0, 0
20091201121101R:A1510,0 15,  00000195, 9, 0, 0, 0
20091201121106R:A1503,0 15,  00000195, 0, 0
20091201121106S:A1503,0015,  00000195,01,00
20091201121112R:U1500,0 15,  00000195, 0
20091201121112S:U1500,0 15,  00000195,00
20091201121114R:A1504,0 15,  00000195, 0, 0
20091201121413S:A1500,0015,  00001266,1, 0,00
20091201121424S:A1500,0015,  00001153,1, 0,00
20091201121443S:A1500,0015,  00001262,1, 0,00
20091201121500S:A1500,0015,  00000053,1, 0,00
20091201121515S:A1500,0015,  00001007,1, 0,00
20091201121531S:A1500,0015,  00001196,1, 0,00
20091201121933R:A1501,0 15,  00000094,0, 0
20091201121933R:A1510,0 15,  00000094, 1, 0, 0, 0
