20100115073623S:A1500,0015,  00001271,1, 0,00
20100115110600R:A1510,0 15,  00001200, 9, 0, 0, 0
20100115110604R:A1503,0 15,  00001200, 0, 0
20100115110605S:A1503,0015,  00001200,01,00
20100115110608R:A1501,0 15,  00000071,0, 0
20100115110608R:A1510,0 15,  00000071, 1, 0, 1, 0
20100115110617R:A1510,0 15,  00000071, 9, 0, 1, 0
20100115110619R:U1500,0 15,  00001200, 0
20100115110619S:U1500,0 15,  00001200,00
20100115110628R:A1504,0 15,  00001200, 0, 0
20100115110628R:A1503,0 15,  00000071, 0, 0
20100115110642S:A1503,0015,  00000071,01,00
20100115110648R:U1500,0 15,  00000071, 0
20100115110648S:U1500,0 15,  00000071,00
20100115110708R:A1504,0 15,  00000071, 0, 0
20100115111257R:A1501,0 15,  00001046,0, 0
20100115111257R:A1510,0 15,  00001046, 1, 0, 0, 0
20100115111306R:A1510,0 15,  00001046, 9, 0, 0, 0
20100115111310R:A1503,0 15,  00001046, 0, 0
20100115111311S:A1503,0015,  00001046,01,00
20100115111318R:A1501,0 15,  00001218,0, 0
20100115111318R:A1510,0 15,  00001218, 1, 0, 1, 0
20100115111328R:A1510,0 15,  00001218, 9, 0, 1, 0
20100115111329R:U1500,0 15,  00001046, 0
20100115111329S:U1500,0 15,  00001046,00
20100115111339R:A1504,0 15,  00001046, 0, 0
20100115111339R:A1503,0 15,  00001218, 0, 0
20100115111339S:A1503,0015,  00001218,01,00
20100115111345R:U1500,0 15,  00001218, 0
20100115111345S:U1500,0 15,  00001218,00
20100115111419R:A1504,0 15,  00001218, 0, 0
20100115111431R:A1501,0 15,  00001251,0, 0
20100115111431R:A1510,0 15,  00001251, 1, 0, 0, 0
20100115111440R:A1510,0 15,  00001251, 9, 0, 0, 0
20100115111444R:A1503,0 15,  00001251, 0, 0
20100115111445S:A1503,0015,  00001251,01,00
20100115111450R:U1500,0 15,  00001251, 0
20100115111450S:U1500,0 15,  00001251,00
20100115111453R:A1504,0 15,  00001251, 0, 0
20100115111453R:I1503,0 15,0100, 0, 0, 0, 0
20100115111512S:A1500,0015,  00000026,1, 0,00
20100115111513R:I1503,0 15,0101, 0, 0, 0, 0
20100115111525S:A1500,0015,  00000090,1, 0,00
20100115112057S:A1500,0015,  00001206,1, 0,00
20100115112414S:A1500,0015,  00001116,1, 0,00
20100115112449S:A1500,0015,  00001257,1, 0,00
20100115112523S:A1500,0015,  00000111,1, 0,00
20100115112536S:A1500,0015,  00000083,1, 0,00
20100115112624R:A1501,0 15,  00000026,0, 0
20100115112624R:A1510,0 15,  00000026, 1, 0, 0, 0
20100115112633R:A1510,0 15,  00000026, 9, 0, 0, 0
20100115112638R:A1503,0 15,  00000026, 0, 0
20100115112638S:A1503,0015,  00000026,01,00
20100115112641R:A1501,0 15,  00000090,0, 0
20100115112641R:A1510,0 15,  00000090, 1, 0, 1, 0
20100115112650R:A1510,0 15,  00000090, 9, 0, 1, 0
20100115112652R:U1500,0 15,  00000026, 0
20100115112652S:U1500,0 15,  00000026,00
20100115112701R:A1504,0 15,  00000026, 0, 0
20100115112701R:A1503,0 15,  00000090, 0, 0
20100115112702S:A1503,0015,  00000090,01,00
20100115112708R:U1500,0 15,  00000090, 0
20100115112708S:U1500,0 15,  00000090,00
20100115112728R:A1504,0 15,  00000090, 0, 0
20100115113230R:A1501,0 15,  00001206,0, 0
20100115113230R:A1510,0 15,  00001206, 1, 0, 0, 0
20100115113239R:A1510,0 15,  00001206, 9, 0, 0, 0
20100115113244R:A1503,0 15,  00001206, 0, 0
20100115113244S:A1503,0015,  00001206,01,00
20100115113250R:U1500,0 15,  00001206, 0
20100115113250S:U1500,0 15,  00001206,00
20100115113253R:A1504,0 15,  00001206, 0, 0
20100115113412S:A1500,0015,  00001007,1, 0,00
20100115113442S:A1500,0015,  00000196,1, 0,00
20100115113810R:A1501,0 15,  00001116,0, 0
20100115113810R:A1510,0 15,  00001116, 1, 0, 0, 0
20100115113819R:A1510,0 15,  00001116, 9, 0, 0, 0
20100115113823R:A1503,0 15,  00001116, 0, 0
20100115113824S:A1503,0015,  00001116,01,00
20100115113826R:A1501,0 15,  00001257,0, 0
20100115113826R:A1510,0 15,  00001257, 1, 0, 1, 0
20100115113835R:A1510,0 15,  00001257, 9, 0, 1, 0
20100115113837R:U1500,0 15,  00001116, 0
20100115113837S:U1500,0 15,  00001116,00
20100115113846R:A1504,0 15,  00001116, 0, 0
20100115113847R:A1503,0 15,  00001257, 0, 0
20100115113847S:A1503,0015,  00001257,01,00
20100115113853R:U1500,0 15,  00001257, 0
20100115113853S:U1500,0 15,  00001257,00
20100115113926R:A1504,0 15,  00001257, 0, 0
20100115113938R:A1501,0 15,  00000111,0, 0
20100115113938R:A1510,0 15,  00000111, 1, 0, 0, 0
20100115113947R:A1510,0 15,  00000111, 9, 0, 0, 0
20100115113951R:A1503,0 15,  00000111, 0, 0
20100115113952S:A1503,0015,  00000111,01,00
20100115113957R:U1500,0 15,  00000111, 0
20100115113957S:U1500,0 15,  00000111,00
20100115114006R:A1504,0 15,  00000111, 0, 0
20100115114132R:A1501,0 15,  00000083,0, 0
20100115114133R:A1510,0 15,  00000083, 1, 0, 0, 0
20100115114142R:A1510,0 15,  00000083, 9, 0, 0, 0
20100115114146R:A1503,0 15,  00000083, 0, 0
20100115114146S:A1503,0015,  00000083,01,00
20100115114152R:U1500,0 15,  00000083, 0
20100115114152S:U1500,0 15,  00000083,00
20100115114155R:A1504,0 15,  00000083, 0, 0
20100115114207S:A1500,0015,  00000166,1, 0,00
20100115114350S:A1500,0015,  00000073,1, 0,00
20100115114755R:A1501,0 15,  00001007,0, 0
20100115114755R:A1510,0 15,  00001007, 1, 0, 0, 0
20100115114804R:A1510,0 15,  00001007, 9, 0, 0, 0
20100115114809R:A1503,0 15,  00001007, 0, 0
20100115114809S:A1503,0015,  00001007,01,00
20100115114815R:U1500,0 15,  00001007, 0
20100115114815S:U1500,0 15,  00001007,00
20100115114818R:A1504,0 15,  00001007, 0, 0
20100115114910S:A1500,0015,  00000086,1, 0,00
20100115114955S:A1500,0015,  00000089,1, 0,00
20100115115007S:A1500,0015,  00001272,1, 0,00
20100115115014R:A1501,0 15,  00000196,0, 0
20100115115014R:A1510,0 15,  00000196, 1, 0, 0, 0
20100115115023R:A1510,0 15,  00000196, 9, 0, 0, 0
20100115115027R:A1503,0 15,  00000196, 0, 0
20100115115027S:A1503,0015,  00000196,01,00
20100115115033R:U1500,0 15,  00000196, 0
20100115115033S:U1500,0 15,  00000196,00
20100115115036R:A1504,0 15,  00000196, 0, 0
20100115115334S:A1500,0015,  00001225,1, 0,00
20100115115550S:A1500,0015,  00000091,1, 0,00
20100115115602S:A1500,0015,  00001131,1, 0,00
20100115115830R:A1501,0 15,  00000166,0, 0
20100115115830R:A1510,0 15,  00000166, 1, 0, 0, 0
20100115115840R:A1510,0 15,  00000166, 9, 0, 0, 0
20100115115844R:A1503,0 15,  00000166, 0, 0
20100115115844S:A1503,0015,  00000166,01,00
20100115115847R:A1501,0 15,  00000073,0, 0
20100115115847R:A1510,0 15,  00000073, 1, 0, 1, 0
20100115115856R:A1510,0 15,  00000073, 9, 0, 1, 0
20100115115858R:U1500,0 15,  00000166, 0
20100115115858S:U1500,0 15,  00000166,00
20100115115908R:A1504,0 15,  00000166, 0, 0
20100115115908R:A1503,0 15,  00000073, 0, 0
20100115115909S:A1503,0015,  00000073,01,00
20100115115914R:U1500,0 15,  00000073, 0
20100115115914S:U1500,0 15,  00000073,00
20100115115948R:A1504,0 15,  00000073, 0, 0
20100115120049R:A1501,0 15,  00000089,0, 0
20100115120049R:A1510,0 15,  00000089, 1, 0, 0, 0
20100115120058R:A1510,0 15,  00000089, 9, 0, 0, 0
20100115120102R:A1503,0 15,  00000089, 0, 0
20100115120103S:A1503,0015,  00000089,01,00
20100115120108R:U1500,0 15,  00000089, 0
20100115120108S:U1500,0 15,  00000089,00
20100115120111R:A1504,0 15,  00000089, 0, 0
20100115120232S:A1500,0015,  00001298,1, 0,00
20100115120617S:A1500,0015,  00000158,1, 0,00
20100115120745R:A1501,0 15,  00000091,0, 0
20100115120746R:A1510,0 15,  00000091, 1, 0, 0, 0
20100115120754R:A1510,0 15,  00000091, 9, 0, 0, 0
20100115120759R:A1503,0 15,  00000091, 0, 0
20100115120759S:A1503,0015,  00000091,01,00
20100115120807R:A1501,0 15,  00001131,0, 0
20100115120807R:A1510,0 15,  00001131, 1, 0, 1, 0
20100115120816R:A1510,0 15,  00001131, 9, 0, 1, 0
20100115120818R:U1500,0 15,  00000091, 0
20100115120818S:U1500,0 15,  00000091,00
20100115120827R:A1504,0 15,  00000091, 0, 0
20100115120828R:A1503,0 15,  00001131, 0, 0
20100115120828S:A1503,0015,  00001131,01,00
20100115120834R:U1500,0 15,  00001131, 0
20100115120834S:U1500,0 15,  00001131,00
20100115120907R:A1504,0 15,  00001131, 0, 0
20100115120917R:A1501,0 15,  00000086,0, 0
20100115120917R:A1510,0 15,  00000086, 1, 0, 0, 0
20100115120926R:A1510,0 15,  00000086, 9, 0, 0, 0
20100115120930R:A1503,0 15,  00000086, 0, 0
20100115120931S:A1503,0015,  00000086,01,00
20100115120933R:A1501,0 15,  00001272,0, 0
20100115120933R:A1510,0 15,  00001272, 1, 0, 1, 0
20100115120942R:A1510,0 15,  00001272, 9, 0, 1, 0
20100115120944R:U1500,0 15,  00000086, 0
20100115120944S:U1500,0 15,  00000086,00
20100115120953R:A1504,0 15,  00000086, 0, 0
20100115120954R:A1503,0 15,  00001272, 0, 0
20100115120954S:A1503,0015,  00001272,01,00
20100115121000R:U1500,0 15,  00001272, 0
20100115121000S:U1500,0 15,  00001272,00
20100115121033R:A1504,0 15,  00001272, 0, 0
20100115121044R:A1501,0 15,  00001225,0, 0
20100115121044R:A1510,0 15,  00001225, 1, 0, 0, 0
20100115121053R:A1510,0 15,  00001225, 9, 0, 0, 0
20100115121058R:A1503,0 15,  00001225, 0, 0
20100115121059S:A1503,0015,  00001225,01,00
20100115121105R:U1500,0 15,  00001225, 0
20100115121105S:U1500,0 15,  00001225,00
20100115121113R:A1504,0 15,  00001225, 0, 0
20100115121603S:A1500,0015,  00001018,1, 0,00
20100115121615S:A1500,0015,  00000065,1, 0,00
20100115121632S:A1500,0015,  00001042,1, 0,00
20100115121703R:A1501,0 15,  00000158,0, 0
20100115121703R:A1510,0 15,  00000158, 1, 0, 0, 0
20100115121712R:A1510,0 15,  00000158, 9, 0, 0, 0
20100115121716R:A1503,0 15,  00000158, 0, 0
20100115121716S:A1503,0015,  00000158,01,00
20100115121719R:A1501,0 15,  00001298,0, 0
20100115121719R:A1510,0 15,  00001298, 1, 0, 1, 0
20100115121729R:A1510,0 15,  00001298, 9, 0, 1, 0
20100115121731R:U1500,0 15,  00000158, 0
20100115121731S:U1500,0 15,  00000158,00
20100115121740R:A1504,0 15,  00000158, 0, 0
20100115121740R:A1503,0 15,  00001298, 0, 0
20100115121740S:A1503,0015,  00001298,01,00
20100115121746R:U1500,0 15,  00001298, 0
20100115121746S:U1500,0 15,  00001298,00
20100115121813R:A1504,0 15,  00001298, 0, 0
20100115122551S:A1500,0015,  00000125,1, 0,00
20100115122812R:A1501,0 15,  00001018,0, 0
20100115122812R:A1510,0 15,  00001018, 1, 0, 0, 0
20100115122821R:A1510,0 15,  00001018, 9, 0, 0, 0
20100115122826R:A1503,0 15,  00001018, 0, 0
20100115122826S:A1503,0015,  00001018,01,00
20100115122833R:A1501,0 15,  00000065,0, 0
20100115122833R:A1510,0 15,  00000065, 1, 0, 1, 0
20100115122842R:A1510,0 15,  00000065, 9, 0, 1, 0
20100115122844R:U1500,0 15,  00001018, 0
20100115122844S:U1500,0 15,  00001018,00
20100115122853R:A1504,0 15,  00001018, 0, 0
20100115122853R:A1503,0 15,  00000065, 0, 0
20100115122854S:A1503,0015,  00000065,01,00
20100115122900R:U1500,0 15,  00000065, 0
20100115122900S:U1500,0 15,  00000065,00
20100115122933R:A1504,0 15,  00000065, 0, 0
20100115122945R:A1501,0 15,  00001042,0, 0
20100115122945R:A1510,0 15,  00001042, 1, 0, 0, 0
20100115122954R:A1510,0 15,  00001042, 9, 0, 0, 0
20100115122959R:A1503,0 15,  00001042, 0, 0
20100115122959S:A1503,0015,  00001042,01,00
20100115123005R:U1500,0 15,  00001042, 0
20100115123005S:U1500,0 15,  00001042,00
20100115123007R:A1504,0 15,  00001042, 0, 0
20100115123558S:A1500,0015,  00001268,1, 0,00
20100115123727R:A1501,0 15,  00000125,0, 0
20100115123727R:A1510,0 15,  00000125, 1, 0, 0, 0
20100115123736R:A1510,0 15,  00000125, 9, 0, 0, 0
20100115123740R:A1503,0 15,  00000125, 0, 0
20100115123741S:A1503,0015,  00000125,01,00
20100115123746R:U1500,0 15,  00000125, 0
20100115123746S:U1500,0 15,  00000125,00
20100115123749R:A1504,0 15,  00000125, 0, 0
20100115124632R:A1501,0 15,  00001268,0, 0
20100115124632R:A1510,0 15,  00001268, 1, 0, 0, 0
20100115124641R:A1510,0 15,  00001268, 9, 0, 0, 0
20100115124646R:A1503,0 15,  00001268, 0, 0
20100115124646S:A1503,0015,  00001268,01,00
20100115124652R:U1500,0 15,  00001268, 0
20100115124652S:U1500,0 15,  00001268,00
20100115124654R:A1504,0 15,  00001268, 0, 0
20100115124655R:I1503,0 15,0100, 0, 0, 0, 0
20100115124705S:A1500,0015,  00001267,1, 0,00
20100115124705R:I1503,0 15,0101, 0, 0, 0, 0
20100115125005S:A1500,0015,  00000121,1, 0,00
20100115125621S:A1500,0015,  00001152,1, 0,00
20100115125754R:A1501,0 15,  00001267,0, 0
20100115125754R:A1510,0 15,  00001267, 1, 0, 0, 0
20100115125804R:A1510,0 15,  00001267, 9, 0, 0, 0
20100115125808R:A1503,0 15,  00001267, 0, 0
20100115125808S:A1503,0015,  00001267,01,00
20100115125814R:U1500,0 15,  00001267, 0
20100115125814S:U1500,0 15,  00001267,00
20100115125817R:A1504,0 15,  00001267, 0, 0
20100115130100R:A1501,0 15,  00000121,0, 0
20100115130100R:A1510,0 15,  00000121, 1, 0, 0, 0
20100115130109R:A1510,0 15,  00000121, 9, 0, 0, 0
20100115130113R:A1503,0 15,  00000121, 0, 0
20100115130114S:A1503,0015,  00000121,01,00
20100115130119R:U1500,0 15,  00000121, 0
20100115130119S:U1500,0 15,  00000121,00
20100115130122R:A1504,0 15,  00000121, 0, 0
20100115130314S:A1500,0015,  00001215,1, 0,00
20100115130330S:A1500,0015,  00000132,1, 0,00
20100115130344S:A1500,0015,  00001258,1, 0,00
20100115130732R:A1501,0 15,  00001152,0, 0
20100115130732R:A1510,0 15,  00001152, 1, 0, 0, 0
20100115130741R:A1510,0 15,  00001152, 9, 0, 0, 0
20100115130746R:A1503,0 15,  00001152, 0, 0
20100115130746S:A1503,0015,  00001152,01,00
20100115130752R:U1500,0 15,  00001152, 0
20100115130752S:U1500,0 15,  00001152,00
20100115130755R:A1504,0 15,  00001152, 0, 0
20100115131147S:A1500,0015,  00001192,1, 0,00
20100115131422R:A1501,0 15,  00000132,0, 0
20100115131422R:A1510,0 15,  00000132, 1, 0, 0, 0
20100115131431R:A1510,0 15,  00000132, 9, 0, 0, 0
20100115131435R:A1503,0 15,  00000132, 0, 0
20100115131436S:A1503,0015,  00000132,01,00
20100115131442R:U1500,0 15,  00000132, 0
20100115131442S:U1500,0 15,  00000132,00
20100115131444R:A1504,0 15,  00000132, 0, 0
20100115131511R:A1501,0 15,  00001215,0, 0
20100115131511R:A1510,0 15,  00001215, 1, 0, 0, 0
20100115131520R:A1510,0 15,  00001215, 9, 0, 0, 0
20100115131524R:A1503,0 15,  00001215, 0, 0
20100115131525S:A1503,0015,  00001215,01,00
20100115131528R:A1501,0 15,  00001258,0, 0
20100115131528R:A1510,0 15,  00001258, 1, 0, 1, 0
20100115131537R:A1510,0 15,  00001258, 9, 0, 1, 0
20100115131539R:U1500,0 15,  00001215, 0
20100115131539S:U1500,0 15,  00001215,00
20100115131548R:A1504,0 15,  00001215, 0, 0
20100115131548R:A1503,0 15,  00001258, 0, 0
20100115131549S:A1503,0015,  00001258,01,00
20100115131554R:U1500,0 15,  00001258, 0
20100115131555S:U1500,0 15,  00001258,00
20100115131628R:A1504,0 15,  00001258, 0, 0
20100115132029S:A1500,0015,  00001132,1, 0,00
20100115132221R:A1501,0 15,  00001192,0, 0
20100115132221R:A1510,0 15,  00001192, 1, 0, 0, 0
20100115132230R:A1510,0 15,  00001192, 9, 0, 0, 0
20100115132234R:A1503,0 15,  00001192, 0, 0
20100115132235S:A1503,0015,  00001192,01,00
20100115132240R:U1500,0 15,  00001192, 0
20100115132240S:U1500,0 15,  00001192,00
20100115132243R:A1504,0 15,  00001192, 0, 0
20100115132605S:A1500,0015,  00001001,1, 0,00
20100115133138R:A1501,0 15,  00001132,0, 0
20100115133138R:A1510,0 15,  00001132, 1, 0, 0, 0
20100115133147R:A1510,0 15,  00001132, 9, 0, 0, 0
20100115133152R:A1503,0 15,  00001132, 0, 0
20100115133152S:A1503,0015,  00001132,01,00
20100115133158R:U1500,0 15,  00001132, 0
20100115133158S:U1500,0 15,  00001132,00
20100115133200R:A1504,0 15,  00001132, 0, 0
20100115133225S:A1500,0015,  00001003,1, 0,00
20100115133237S:A1500,0015,  00001047,1, 0,00
20100115133718R:A1501,0 15,  00001001,0, 0
20100115133718R:A1510,0 15,  00001001, 1, 0, 0, 0
20100115133727R:A1510,0 15,  00001001, 9, 0, 0, 0
20100115133731R:A1503,0 15,  00001001, 0, 0
20100115133732S:A1503,0015,  00001001,01,00
20100115133737R:U1500,0 15,  00001001, 0
20100115133737S:U1500,0 15,  00001001,00
20100115133740R:A1504,0 15,  00001001, 0, 0
20100115134122S:A1500,0015,  00000014,1, 0,00
20100115134134S:A1500,0015,  00000114,1, 0,00
20100115134342R:A1501,0 15,  00001003,0, 0
20100115134342R:A1510,0 15,  00001003, 1, 0, 0, 0
20100115134351R:A1510,0 15,  00001003, 9, 0, 0, 0
20100115134356R:A1503,0 15,  00001003, 0, 0
20100115134356S:A1503,0015,  00001003,01,00
20100115134406R:A1501,0 15,  00001047,0, 0
20100115134406R:A1510,0 15,  00001047, 1, 0, 1, 0
20100115134412R:U1500,0 15,  00001003, 0
20100115134412S:U1500,0 15,  00001003,00
20100115134414R:A1504,0 15,  00001003, 0, 0
20100115134415R:A1510,0 15,  00001047, 9, 0, 0, 0
20100115134422R:A1503,0 15,  00001047, 0, 0
20100115134422S:A1503,0015,  00001047,01,00
20100115134428R:U1500,0 15,  00001047, 0
20100115134428S:U1500,0 15,  00001047,00
20100115134454R:A1504,0 15,  00001047, 0, 0
20100115134923S:A1500,0015,  00000163,1, 0,00
20100115135244R:A1501,0 15,  00000114,0, 0
20100115135244R:A1510,0 15,  00000114, 1, 0, 0, 0
20100115135253R:A1510,0 15,  00000114, 9, 0, 0, 0
20100115135257R:A1503,0 15,  00000114, 0, 0
20100115135258S:A1503,0015,  00000114,01,00
20100115135303R:U1500,0 15,  00000114, 0
20100115135303S:U1500,0 15,  00000114,00
20100115135306R:A1504,0 15,  00000114, 0, 0
20100115135317R:A1501,0 15,  00000014,0, 0
20100115135317R:A1510,0 15,  00000014, 1, 0, 0, 0
20100115135326R:A1510,0 15,  00000014, 9, 0, 0, 0
20100115135331R:A1503,0 15,  00000014, 0, 0
20100115135331S:A1503,0015,  00000014,01,00
20100115135337R:U1500,0 15,  00000014, 0
20100115135337S:U1500,0 15,  00000014,00
20100115135340R:A1504,0 15,  00000014, 0, 0
20100115135914S:A1500,0015,  00001266,1, 0,00
20100115140205R:A1501,0 15,  00000163,0, 0
20100115140205R:A1510,0 15,  00000163, 1, 0, 0, 0
20100115140214R:A1510,0 15,  00000163, 9, 0, 0, 0
20100115140218R:A1503,0 15,  00000163, 0, 0
20100115140219S:A1503,0015,  00000163,01,00
20100115140224R:U1500,0 15,  00000163, 0
20100115140224S:U1500,0 15,  00000163,00
20100115140227R:A1504,0 15,  00000163, 0, 0
20100115140400S:A1500,0015,  00000148,1, 0,00
20100115140939R:A1501,0 15,  00001266,0, 0
20100115140939R:A1510,0 15,  00001266, 1, 0, 0, 0
20100115140948R:A1510,0 15,  00001266, 9, 0, 0, 0
20100115140952R:A1503,0 15,  00001266, 0, 0
20100115140952S:A1503,0015,  00001266,01,00
20100115140958R:U1500,0 15,  00001266, 0
20100115140958S:U1500,0 15,  00001266,00
20100115141001R:A1504,0 15,  00001266, 0, 0
20100115141453R:A1501,0 15,  00000148,0, 0
20100115141453R:A1510,0 15,  00000148, 1, 0, 0, 0
20100115141503R:A1510,0 15,  00000148, 9, 0, 0, 0
20100115141507R:A1503,0 15,  00000148, 0, 0
20100115141507S:A1503,0015,  00000148,01,00
20100115141513R:U1500,0 15,  00000148, 0
20100115141513S:U1500,0 15,  00000148,00
20100115141516R:A1504,0 15,  00000148, 0, 0
20100115141516R:I1503,0 15,0100, 0, 0, 0, 0
20100115141539S:A1500,0015,  00001271,1, 0,00
20100115141539R:I1503,0 15,0101, 0, 0, 0, 0
20100115141551S:A1500,0015,  00001049,1, 0,00
20100115141926S:A1500,0015,  00001022,1, 0,00
20100115142645R:A1501,0 15,  00001049,0, 0
20100115142645R:A1510,0 15,  00001049, 1, 0, 0, 0
20100115142654R:A1510,0 15,  00001049, 9, 0, 0, 0
20100115142659R:A1503,0 15,  00001049, 0, 0
20100115142659S:A1503,0015,  00001049,01,00
20100115142702R:A1501,0 15,  00001271,0, 0
20100115142702R:A1510,0 15,  00001271, 1, 0, 1, 0
20100115142711R:A1510,0 15,  00001271, 9, 0, 1, 0
20100115142713R:U1500,0 15,  00001049, 0
20100115142713S:U1500,0 15,  00001049,00
20100115142723R:A1504,0 15,  00001049, 0, 0
20100115142723R:A1503,0 15,  00001271, 0, 0
20100115142723S:A1503,0015,  00001271,01,00
20100115142729R:U1500,0 15,  00001271, 0
20100115142729S:U1500,0 15,  00001271,00
20100115142749R:A1504,0 15,  00001271, 0, 0
20100115142959R:A1501,0 15,  00001022,0, 0
20100115142959R:A1510,0 15,  00001022, 1, 0, 0, 0
20100115143008R:A1510,0 15,  00001022, 9, 0, 0, 0
20100115143013R:A1503,0 15,  00001022, 0, 0
20100115143013S:A1503,0015,  00001022,01,00
20100115143019R:U1500,0 15,  00001022, 0
20100115143019S:U1500,0 15,  00001022,00
20100115143021R:A1504,0 15,  00001022, 0, 0
20100115143022R:I1503,0 15,0100, 0, 0, 0, 0
20100115143419S:A1500,0015,  00000063,1, 0,00
20100115143419R:I1503,0 15,0101, 0, 0, 0, 0
20100115143900S:A1500,0015,  00001109,1, 0,00
20100115144310S:A1500,0015,  00001020,1, 0,00
20100115144510R:A1501,0 15,  00000063,0, 0
20100115144510R:A1510,0 15,  00000063, 1, 0, 0, 0
20100115144519R:A1510,0 15,  00000063, 9, 0, 0, 0
20100115144524R:A1503,0 15,  00000063, 0, 0
20100115144524S:A1503,0015,  00000063,01,00
20100115144530R:U1500,0 15,  00000063, 0
20100115144530S:U1500,0 15,  00000063,00
20100115144533R:A1504,0 15,  00000063, 0, 0
20100115144933R:A1501,0 15,  00001109,0, 0
20100115144933R:A1510,0 15,  00001109, 1, 0, 0, 0
20100115144942R:A1510,0 15,  00001109, 9, 0, 0, 0
20100115144946R:A1503,0 15,  00001109, 0, 0
20100115144947S:A1503,0015,  00001109,01,00
20100115144952R:U1500,0 15,  00001109, 0
20100115144952S:U1500,0 15,  00001109,00
20100115144955R:A1504,0 15,  00001109, 0, 0
20100115145151S:A1500,0015,  00001217,1, 0,00
20100115145404R:A1501,0 15,  00001020,0, 0
20100115145404R:A1510,0 15,  00001020, 1, 0, 0, 0
20100115145413R:A1510,0 15,  00001020, 9, 0, 0, 0
20100115145417R:A1503,0 15,  00001020, 0, 0
20100115145418S:A1503,0015,  00001020,01,00
20100115145423R:U1500,0 15,  00001020, 0
20100115145424S:U1500,0 15,  00001020,00
20100115145426R:A1504,0 15,  00001020, 0, 0
20100115145854S:A1500,0015,  00000063,1, 0,00
20100115150251R:A1501,0 15,  00001217,0, 0
20100115150251R:A1510,0 15,  00001217, 1, 0, 0, 0
20100115150301R:A1510,0 15,  00001217, 9, 0, 0, 0
20100115150305R:A1503,0 15,  00001217, 0, 0
20100115150305S:A1503,0015,  00001217,01,00
20100115150311R:U1500,0 15,  00001217, 0
20100115150311S:U1500,0 15,  00001217,00
20100115150314R:A1504,0 15,  00001217, 0, 0
20100115150728S:A1500,0015,  00001109,1, 0,00
20100115151111R:A1501,0 15,  00000063,0, 0
20100115151111R:A1510,0 15,  00000063, 1, 0, 0, 0
20100115151120R:A1510,0 15,  00000063, 9, 0, 0, 0
20100115151124R:A1503,0 15,  00000063, 0, 0
20100115151125S:A1503,0015,  00000063,01,00
20100115151130R:U1500,0 15,  00000063, 0
20100115151130S:U1500,0 15,  00000063,00
20100115151133R:A1504,0 15,  00000063, 0, 0
20100115151317S:A1500,0015,  00001170,1, 0,00
20100115151841R:A1501,0 15,  00001109,0, 0
20100115151842R:A1510,0 15,  00001109, 1, 0, 0, 0
20100115151851R:A1510,0 15,  00001109, 9, 0, 0, 0
20100115151855R:A1503,0 15,  00001109, 0, 0
20100115151856S:A1503,0015,  00001109,01,00
20100115151901R:U1500,0 15,  00001109, 0
20100115151901S:U1500,0 15,  00001109,00
20100115151904R:A1504,0 15,  00001109, 0, 0
20100115152038S:A1500,0015,  00000103,1, 0,00
20100115152417S:A1500,0015,  00000036,1, 0,00
20100115152435R:A1501,0 15,  00001170,0, 0
20100115152435R:A1510,0 15,  00001170, 1, 0, 0, 0
20100115152444R:A1510,0 15,  00001170, 9, 0, 0, 0
20100115152449R:A1503,0 15,  00001170, 0, 0
20100115152449S:A1503,0015,  00001170,01,00
20100115152455R:U1500,0 15,  00001170, 0
20100115152455S:U1500,0 15,  00001170,00
20100115152457R:A1504,0 15,  00001170, 0, 0
20100115152657S:A1500,0015,  00001049,1, 0,00
20100115153148R:A1501,0 15,  00000103,0, 0
20100115153148R:A1510,0 15,  00000103, 1, 0, 0, 0
20100115153157R:A1510,0 15,  00000103, 9, 0, 0, 0
20100115153201R:A1503,0 15,  00000103, 0, 0
20100115153201S:A1503,0015,  00000103,01,00
20100115153207R:U1500,0 15,  00000103, 0
20100115153207S:U1500,0 15,  00000103,00
20100115153210R:A1504,0 15,  00000103, 0, 0
20100115153443R:A1501,0 15,  00000036,0, 0
20100115153443R:A1510,0 15,  00000036, 1, 0, 0, 0
20100115153452R:A1510,0 15,  00000036, 9, 0, 0, 0
20100115153456R:A1503,0 15,  00000036, 0, 0
20100115153456S:A1503,0015,  00000036,01,00
20100115153502R:U1500,0 15,  00000036, 0
20100115153502S:U1500,0 15,  00000036,00
20100115153505R:A1504,0 15,  00000036, 0, 0
20100115153749R:A1501,0 15,  00001049,0, 0
20100115153749R:A1510,0 15,  00001049, 1, 0, 0, 0
20100115153758R:A1510,0 15,  00001049, 9, 0, 0, 0
20100115153803R:A1503,0 15,  00001049, 0, 0
20100115153803S:A1503,0015,  00001049,01,00
20100115153809R:U1500,0 15,  00001049, 0
20100115153809S:U1500,0 15,  00001049,00
20100115153812R:A1504,0 15,  00001049, 0, 0
20100115153812R:I1503,0 15,0100, 0, 0, 0, 0
20100115154348S:A1500,0015,  00001271,1, 0,00
20100115154349R:I1503,0 15,0101, 0, 0, 0, 0
20100115155420R:A1501,0 15,  00001271,0, 0
20100115155421R:A1510,0 15,  00001271, 1, 0, 0, 0
20100115155429R:A1510,0 15,  00001271, 9, 0, 0, 0
20100115155434R:A1503,0 15,  00001271, 0, 0
20100115155434S:A1503,0015,  00001271,01,00
20100115155440R:U1500,0 15,  00001271, 0
20100115155440S:U1500,0 15,  00001271,00
