20100120072329S:A1500,0015,  00001029,1, 0,00
20100120102626R:A1501,0 15,  00001031,0, 0
20100120102626R:A1510,0 15,  00001031, 1, 0, 0, 0
20100120102629S:A1500,0015,  00001132,1, 0,00
20100120102635R:A1510,0 15,  00001031, 9, 0, 0, 0
20100120102639R:A1503,0 15,  00001031, 0, 0
20100120102640S:A1503,0015,  00001031,01,00
20100120102641S:A1500,0015,  00000158,1, 0,00
20100120102643R:A1501,0 15,  00001224,0, 0
20100120102643R:A1510,0 15,  00001224, 1, 0, 1, 0
20100120102652R:A1510,0 15,  00001224, 9, 0, 1, 0
20100120102654R:U1500,0 15,  00001031, 0
20100120102654S:U1500,0 15,  00001031,00
20100120102659S:A1500,0015,  00001119,1, 0,00
20100120102703R:A1504,0 15,  00001031, 0, 0
20100120102703R:A1503,0 15,  00001224, 0, 0
20100120102704S:A1503,0015,  00001224,01,00
20100120102709R:U1500,0 15,  00001224, 0
20100120102710S:U1500,0 15,  00001224,00
20100120102721S:A1500,0015,  00000112,1, 0,00
20100120102730R:A1504,0 15,  00001224, 0, 0
20100120102742S:A1500,0015,  00001269,1, 0,00
20100120102759S:A1500,0015,  00001042,1, 0,00
20100120102824S:A1500,0015,  00001273,1, 0,00
20100120102851S:A1500,0015,  00001032,1, 0,00
20100120103036S:A1500,0015,  00001219,1, 0,00
20100120103425R:A1501,0 15,  00001005,0, 0
20100120103425R:A1510,0 15,  00001005, 1, 0, 0, 0
20100120103434R:A1510,0 15,  00001005, 9, 0, 0, 0
20100120103439R:A1503,0 15,  00001005, 0, 0
20100120103439S:A1503,0015,  00001005,01,00
20100120103443R:A1501,0 15,  00000154,0, 0
20100120103443R:A1510,0 15,  00000154, 1, 0, 1, 0
20100120103453R:A1510,0 15,  00000154, 9, 0, 1, 0
20100120103455R:U1500,0 15,  00001005, 0
20100120103455S:U1500,0 15,  00001005,00
20100120103504R:A1504,0 15,  00001005, 0, 0
20100120103504R:A1503,0 15,  00000154, 0, 0
20100120103505S:A1503,0015,  00000154,01,00
20100120103511R:U1500,0 15,  00000154, 0
20100120103511S:U1500,0 15,  00000154,00
20100120103544R:A1504,0 15,  00000154, 0, 0
20100120103556R:A1501,0 15,  00000165,0, 0
20100120103556R:A1510,0 15,  00000165, 1, 0, 0, 0
20100120103605R:A1510,0 15,  00000165, 9, 0, 0, 0
20100120103609R:A1503,0 15,  00000165, 0, 0
20100120103610S:A1503,0015,  00000165,01,00
20100120103617R:A1501,0 15,  00001220,0, 0
20100120103617R:A1510,0 15,  00001220, 1, 0, 1, 0
20100120103627R:A1510,0 15,  00001220, 9, 0, 1, 0
20100120103629R:U1500,0 15,  00000165, 0
20100120103629S:U1500,0 15,  00000165,00
20100120103638R:A1504,0 15,  00000165, 0, 0
20100120103638R:A1503,0 15,  00001220, 0, 0
20100120103639S:A1503,0015,  00001220,01,00
20100120103646S:A1500,0015,  00001262,1, 0,00
20100120103650R:A1501,0 15,  00001016,0, 0
20100120103650R:A1510,0 15,  00001016, 1, 0, 1, 0
20100120103656R:U1500,0 15,  00001220, 0
20100120103656S:U1500,0 15,  00001220,00
20100120103657S:A1500,0015,  00001217,1, 0,00
20100120103659R:A1510,0 15,  00001016, 9, 0, 0, 0
20100120103716S:A1500,0015,  00000065,1, 0,00
20100120103717R:A1504,0 15,  00001220, 0, 0
20100120103718R:A1503,0 15,  00001016, 0, 0
20100120103718S:A1503,0015,  00001016,01,00
20100120103724R:U1500,0 15,  00001016, 0
20100120103724S:U1500,0 15,  00001016,00
20100120103744S:A1500,0015,  00001198,1, 0,00
20100120103757R:A1504,0 15,  00001016, 0, 0
20100120103806S:A1500,0015,  00000128,1, 0,00
20100120104035R:A1501,0 15,  00001132,0, 0
20100120104035R:A1510,0 15,  00001132, 1, 0, 0, 0
20100120104044R:A1510,0 15,  00001132, 9, 0, 0, 0
20100120104049R:A1503,0 15,  00001132, 0, 0
20100120104049S:A1503,0015,  00001132,01,00
20100120104051R:A1501,0 15,  00000158,0, 0
20100120104052R:A1510,0 15,  00000158, 1, 0, 1, 0
20100120104101R:A1510,0 15,  00000158, 9, 0, 1, 0
20100120104103R:U1500,0 15,  00001132, 0
20100120104103S:U1500,0 15,  00001132,00
20100120104112R:A1504,0 15,  00001132, 0, 0
20100120104112R:A1503,0 15,  00000158, 0, 0
20100120104113S:A1503,0015,  00000158,01,00
20100120104119R:U1500,0 15,  00000158, 0
20100120104119S:U1500,0 15,  00000158,00
20100120104152R:A1504,0 15,  00000158, 0, 0
20100120104203R:A1501,0 15,  00001119,0, 0
20100120104203R:A1510,0 15,  00001119, 1, 0, 0, 0
20100120104212R:A1510,0 15,  00001119, 9, 0, 0, 0
20100120104216R:A1503,0 15,  00001119, 0, 0
20100120104217S:A1503,0015,  00001119,01,00
20100120104222R:U1500,0 15,  00001119, 0
20100120104222S:U1500,0 15,  00001119,00
20100120104231R:A1504,0 15,  00001119, 0, 0
20100120104240S:A1500,0015,  00000181,1, 0,00
20100120104257S:A1500,0015,  00000023,1, 0,00
20100120104325S:A1500,0015,  00000104,1, 0,00
20100120104508R:A1501,0 15,  00000112,0, 0
20100120104508R:A1510,0 15,  00000112, 1, 0, 0, 0
20100120104517R:A1510,0 15,  00000112, 9, 0, 0, 0
20100120104522R:A1503,0 15,  00000112, 0, 0
20100120104522S:A1503,0015,  00000112,01,00
20100120104524R:A1501,0 15,  00001269,0, 0
20100120104524R:A1510,0 15,  00001269, 1, 0, 1, 0
20100120104533R:A1510,0 15,  00001269, 9, 0, 1, 0
20100120104535R:U1500,0 15,  00000112, 0
20100120104535S:U1500,0 15,  00000112,00
20100120104545R:A1504,0 15,  00000112, 0, 0
20100120104545R:A1503,0 15,  00001269, 0, 0
20100120104545S:A1503,0015,  00001269,01,00
20100120104551R:U1500,0 15,  00001269, 0
20100120104551S:U1500,0 15,  00001269,00
20100120104624R:A1504,0 15,  00001269, 0, 0
20100120104636R:A1501,0 15,  00001026,0, 0
20100120104636R:A1510,0 15,  00001026, 1, 0, 0, 0
20100120104645R:A1510,0 15,  00001026, 9, 0, 0, 0
20100120104650R:A1503,0 15,  00001026, 0, 0
20100120104650S:A1503,0015,  00001026,01,00
20100120104657R:A1501,0 15,  00001049,0, 0
20100120104657R:A1510,0 15,  00001049, 1, 0, 1, 0
20100120104706R:A1510,0 15,  00001049, 9, 0, 1, 0
20100120104708R:U1500,0 15,  00001026, 0
20100120104708S:U1500,0 15,  00001026,00
20100120104717R:A1504,0 15,  00001026, 0, 0
20100120104718R:A1503,0 15,  00001049, 0, 0
20100120104719S:A1503,0015,  00001049,01,00
20100120104724S:A1500,0015,  00000198,1, 0,00
20100120104730R:A1501,0 15,  00001252,0, 0
20100120104730R:A1510,0 15,  00001252, 1, 0, 1, 0
20100120104735R:U1500,0 15,  00001049, 0
20100120104735S:U1500,0 15,  00001049,00
20100120104735S:A1500,0015,  00001170,1, 0,00
20100120104739R:A1510,0 15,  00001252, 9, 0, 0, 0
20100120104757R:A1504,0 15,  00001049, 0, 0
20100120104757R:A1503,0 15,  00001252, 0, 0
20100120104758S:A1503,0015,  00001252,01,00
20100120104803R:U1500,0 15,  00001252, 0
20100120104803S:U1500,0 15,  00001252,00
20100120104837R:A1504,0 15,  00001252, 0, 0
20100120104849R:A1501,0 15,  00000007,0, 0
20100120104849R:A1510,0 15,  00000007, 1, 0, 0, 0
20100120104858R:A1510,0 15,  00000007, 9, 0, 0, 0
20100120104903R:A1503,0 15,  00000007, 0, 0
20100120104903S:A1503,0015,  00000007,01,00
20100120104909R:U1500,0 15,  00000007, 0
20100120104909S:U1500,0 15,  00000007,00
20100120104917R:A1504,0 15,  00000007, 0, 0
20100120104926S:A1500,0015,  00001115,1, 0,00
20100120104929R:A1501,0 15,  00000078,0, 0
20100120104929R:A1510,0 15,  00000078, 1, 0, 0, 0
20100120104938R:A1510,0 15,  00000078, 9, 0, 0, 0
20100120104942R:A1503,0 15,  00000078, 0, 0
20100120104943S:A1503,0015,  00000078,01,00
20100120104946R:A1501,0 15,  00001042,0, 0
20100120104946R:A1510,0 15,  00001042, 1, 0, 1, 0
20100120104955R:A1510,0 15,  00001042, 9, 0, 1, 0
20100120104957R:U1500,0 15,  00000078, 0
20100120104957S:U1500,0 15,  00000078,00
20100120105006R:A1504,0 15,  00000078, 0, 0
20100120105006R:A1503,0 15,  00001042, 0, 0
20100120105007S:A1503,0015,  00001042,01,00
20100120105012R:U1500,0 15,  00001042, 0
20100120105013S:U1500,0 15,  00001042,00
20100120105046R:A1504,0 15,  00001042, 0, 0
20100120105058R:A1501,0 15,  00001275,0, 0
20100120105058R:A1510,0 15,  00001275, 1, 0, 0, 0
20100120105107R:A1510,0 15,  00001275, 9, 0, 0, 0
20100120105112R:A1503,0 15,  00001275, 0, 0
20100120105112S:A1503,0015,  00001275,01,00
20100120105118R:U1500,0 15,  00001275, 0
20100120105118S:U1500,0 15,  00001275,00
20100120105126R:A1504,0 15,  00001275, 0, 0
20100120105136R:A1501,0 15,  00001273,0, 0
20100120105136R:A1510,0 15,  00001273, 1, 0, 0, 0
20100120105145R:A1510,0 15,  00001273, 9, 0, 0, 0
20100120105149R:A1503,0 15,  00001273, 0, 0
20100120105150S:A1503,0015,  00001273,01,00
20100120105152R:A1501,0 15,  00001032,0, 0
20100120105152R:A1510,0 15,  00001032, 1, 0, 1, 0
20100120105201R:A1510,0 15,  00001032, 9, 0, 1, 0
20100120105203R:U1500,0 15,  00001273, 0
20100120105203S:U1500,0 15,  00001273,00
20100120105212R:A1504,0 15,  00001273, 0, 0
20100120105213R:A1503,0 15,  00001032, 0, 0
20100120105224R:A1501,0 15,  00001219,0, 0
20100120105224R:A1510,0 15,  00001219, 1, 0, 1, 0
20100120105233R:A1510,0 15,  00001219, 9, 0, 1, 0
20100120105248S:A1503,0015,  00001032,01,00
20100120105254R:U1500,0 15,  00001032, 0
20100120105254S:U1500,0 15,  00001032,00
20100120105257R:A1504,0 15,  00001032, 0, 0
20100120105257R:A1503,0 15,  00001219, 0, 0
20100120105335S:A1503,0015,  00001219,01,00
20100120105341R:U1500,0 15,  00001219, 0
20100120105341S:U1500,0 15,  00001219,00
20100120105344R:A1504,0 15,  00001219, 0, 0
20100120105420R:A1501,0 15,  00001262,0, 0
20100120105421R:A1510,0 15,  00001262, 1, 0, 0, 0
20100120105430R:A1510,0 15,  00001262, 9, 0, 0, 0
20100120105434R:A1503,0 15,  00001262, 0, 0
20100120105437R:A1501,0 15,  00001217,0, 0
20100120105437R:A1510,0 15,  00001217, 1, 0, 1, 0
20100120105446R:A1510,0 15,  00001217, 9, 0, 1, 0
20100120105449S:A1503,0015,  00001262,01,00
20100120105455R:U1500,0 15,  00001262, 0
20100120105455S:U1500,0 15,  00001262,00
20100120105458R:A1504,0 15,  00001262, 0, 0
20100120105458R:A1503,0 15,  00001217, 0, 0
20100120105522S:A1503,0015,  00001217,01,00
20100120105528R:U1500,0 15,  00001217, 0
20100120105528S:U1500,0 15,  00001217,00
20100120105533S:A1500,0015,  00000097,1, 0,00
20100120105537R:A1504,0 15,  00001217, 0, 0
20100120105554S:A1500,0015,  00001278,1, 0,00
20100120105623R:A1501,0 15,  00000065,0, 0
20100120105623R:A1510,0 15,  00000065, 1, 0, 0, 0
20100120105630S:A1500,0015,  00001272,1, 0,00
20100120105632R:A1510,0 15,  00000065, 9, 0, 0, 0
20100120105636R:A1503,0 15,  00000065, 0, 0
20100120105637S:A1503,0015,  00000065,01,00
20100120105643R:A1501,0 15,  00001198,0, 0
20100120105643R:A1510,0 15,  00001198, 1, 0, 1, 0
20100120105653R:A1510,0 15,  00001198, 9, 0, 1, 0
20100120105655R:U1500,0 15,  00000065, 0
20100120105655S:U1500,0 15,  00000065,00
20100120105704R:A1504,0 15,  00000065, 0, 0
20100120105704R:A1503,0 15,  00001198, 0, 0
20100120105705S:A1503,0015,  00001198,01,00
20100120105710R:U1500,0 15,  00001198, 0
20100120105710S:U1500,0 15,  00001198,00
20100120105744R:A1504,0 15,  00001198, 0, 0
20100120105756R:A1501,0 15,  00000128,0, 0
20100120105756R:A1510,0 15,  00000128, 1, 0, 0, 0
20100120105805R:A1510,0 15,  00000128, 9, 0, 0, 0
20100120105809R:A1503,0 15,  00000128, 0, 0
20100120105810S:A1503,0015,  00000128,01,00
20100120105817R:A1501,0 15,  00000181,0, 0
20100120105817R:A1510,0 15,  00000181, 1, 0, 1, 0
20100120105826R:A1510,0 15,  00000181, 9, 0, 1, 0
20100120105828R:U1500,0 15,  00000128, 0
20100120105828S:U1500,0 15,  00000128,00
20100120105837R:A1504,0 15,  00000128, 0, 0
20100120105838R:A1503,0 15,  00000181, 0, 0
20100120105839S:A1503,0015,  00000181,01,00
20100120105850R:A1501,0 15,  00000023,0, 0
20100120105850R:A1510,0 15,  00000023, 1, 0, 1, 0
20100120105855R:U1500,0 15,  00000181, 0
20100120105855S:U1500,0 15,  00000181,00
20100120105859R:A1510,0 15,  00000023, 9, 0, 0, 0
20100120105917R:A1504,0 15,  00000181, 0, 0
20100120105917R:A1503,0 15,  00000023, 0, 0
20100120105918S:A1503,0015,  00000023,01,00
20100120105924R:U1500,0 15,  00000023, 0
20100120105924S:U1500,0 15,  00000023,00
20100120105957R:A1504,0 15,  00000023, 0, 0
20100120110010R:A1501,0 15,  00000104,0, 0
20100120110010R:A1510,0 15,  00000104, 1, 0, 0, 0
20100120110019R:A1510,0 15,  00000104, 9, 0, 0, 0
20100120110023R:A1503,0 15,  00000104, 0, 0
20100120110024S:A1503,0015,  00000104,01,00
20100120110029R:A1501,0 15,  00000198,0, 0
20100120110029R:A1510,0 15,  00000198, 1, 0, 1, 0
20100120110038R:A1510,0 15,  00000198, 9, 0, 1, 0
20100120110040R:U1500,0 15,  00000104, 0
20100120110040S:U1500,0 15,  00000104,00
20100120110049R:A1504,0 15,  00000104, 0, 0
20100120110049R:A1503,0 15,  00000198, 0, 0
20100120110050S:A1503,0015,  00000198,01,00
20100120110056R:U1500,0 15,  00000198, 0
20100120110056S:U1500,0 15,  00000198,00
20100120110129R:A1504,0 15,  00000198, 0, 0
20100120110140R:A1501,0 15,  00001170,0, 0
20100120110140R:A1510,0 15,  00001170, 1, 0, 0, 0
20100120110149R:A1510,0 15,  00001170, 9, 0, 0, 0
20100120110154R:A1503,0 15,  00001170, 0, 0
20100120110154S:A1503,0015,  00001170,01,00
20100120110200R:U1500,0 15,  00001170, 0
20100120110200S:U1500,0 15,  00001170,00
20100120110230R:A1504,0 15,  00001170, 0, 0
20100120110243S:A1500,0015,  00000049,1, 0,00
20100120110412S:A1500,0015,  00000141,1, 0,00
20100120110542R:A1501,0 15,  00001115,0, 0
20100120110542R:A1510,0 15,  00001115, 1, 0, 0, 0
20100120110552R:A1510,0 15,  00001115, 9, 0, 0, 0
20100120110556R:A1503,0 15,  00001115, 0, 0
20100120110556S:A1503,0015,  00001115,01,00
20100120110602R:U1500,0 15,  00001115, 0
20100120110602S:U1500,0 15,  00001115,00
20100120110605R:A1504,0 15,  00001115, 0, 0
20100120110722S:A1500,0015,  00001130,1, 0,00
20100120110726R:A1501,0 15,  00000097,0, 0
20100120110726R:A1510,0 15,  00000097, 1, 0, 0, 0
20100120110735R:A1510,0 15,  00000097, 9, 0, 0, 0
20100120110740R:A1503,0 15,  00000097, 0, 0
20100120110740S:A1503,0015,  00000097,01,00
20100120110746R:U1500,0 15,  00000097, 0
20100120110746S:U1500,0 15,  00000097,00
20100120110748R:A1504,0 15,  00000097, 0, 0
20100120110750S:A1500,0015,  00000164,1, 0,00
20100120110803S:A1500,0015,  00001035,1, 0,00
20100120111124S:A1500,0015,  00000035,1, 0,00
20100120111532R:A1501,0 15,  00001278,0, 0
20100120111532R:A1510,0 15,  00001278, 1, 0, 0, 0
20100120111541R:A1510,0 15,  00001278, 9, 0, 0, 0
20100120111546R:A1503,0 15,  00001278, 0, 0
20100120111546S:A1503,0015,  00001278,01,00
20100120111554R:A1501,0 15,  00001272,0, 0
20100120111554R:A1510,0 15,  00001272, 1, 0, 1, 0
20100120111603R:A1510,0 15,  00001272, 9, 0, 1, 0
20100120111605R:U1500,0 15,  00001278, 0
20100120111605S:U1500,0 15,  00001278,00
20100120111614R:A1504,0 15,  00001278, 0, 0
20100120111614R:A1503,0 15,  00001272, 0, 0
20100120111615S:A1503,0015,  00001272,01,00
20100120111621R:U1500,0 15,  00001272, 0
20100120111621S:U1500,0 15,  00001272,00
20100120111654R:A1504,0 15,  00001272, 0, 0
20100120111706R:A1501,0 15,  00000141,0, 0
20100120111706R:A1510,0 15,  00000141, 1, 0, 0, 0
20100120111715R:A1510,0 15,  00000141, 9, 0, 0, 0
20100120111720R:A1503,0 15,  00000141, 0, 0
20100120111720S:A1503,0015,  00000141,01,00
20100120111723R:A1501,0 15,  00000049,0, 0
20100120111723R:A1510,0 15,  00000049, 1, 0, 1, 0
20100120111732R:A1510,0 15,  00000049, 9, 0, 1, 0
20100120111734R:U1500,0 15,  00000141, 0
20100120111734S:U1500,0 15,  00000141,00
20100120111737S:A1500,0015,  00000091,1, 0,00
20100120111743R:A1504,0 15,  00000141, 0, 0
20100120111744R:A1503,0 15,  00000049, 0, 0
20100120111744S:A1503,0015,  00000049,01,00
20100120111750R:U1500,0 15,  00000049, 0
20100120111750S:U1500,0 15,  00000049,00
20100120111823R:A1504,0 15,  00000049, 0, 0
20100120111918R:A1501,0 15,  00001130,0, 0
20100120111918R:A1510,0 15,  00001130, 1, 0, 0, 0
20100120111927R:A1510,0 15,  00001130, 9, 0, 0, 0
20100120111931R:A1503,0 15,  00001130, 0, 0
20100120111931S:A1503,0015,  00001130,01,00
20100120111934R:A1501,0 15,  00000164,0, 0
20100120111935R:A1510,0 15,  00000164, 1, 0, 1, 0
20100120111944R:A1510,0 15,  00000164, 9, 0, 1, 0
20100120111946R:U1500,0 15,  00001130, 0
20100120111946S:U1500,0 15,  00001130,00
20100120111955R:A1504,0 15,  00001130, 0, 0
20100120111955R:A1503,0 15,  00000164, 0, 0
20100120111956S:A1503,0015,  00000164,01,00
20100120112002R:U1500,0 15,  00000164, 0
20100120112002S:U1500,0 15,  00000164,00
20100120112035R:A1504,0 15,  00000164, 0, 0
20100120112137S:A1500,0015,  00000088,1, 0,00
20100120112150S:A1500,0015,  00001292,1, 0,00
20100120112458R:A1501,0 15,  00001035,0, 0
20100120112458R:A1510,0 15,  00001035, 1, 0, 0, 0
20100120112507R:A1510,0 15,  00001035, 9, 0, 0, 0
20100120112511R:A1503,0 15,  00001035, 0, 0
20100120112511S:A1503,0015,  00001035,01,00
20100120112519R:A1501,0 15,  00000035,0, 0
20100120112519R:A1510,0 15,  00000035, 1, 0, 1, 0
20100120112528R:A1510,0 15,  00000035, 9, 0, 1, 0
20100120112530R:U1500,0 15,  00001035, 0
20100120112530S:U1500,0 15,  00001035,00
20100120112540R:A1504,0 15,  00001035, 0, 0
20100120112540R:A1503,0 15,  00000035, 0, 0
20100120112540S:A1503,0015,  00000035,01,00
20100120112546R:U1500,0 15,  00000035, 0
20100120112546S:U1500,0 15,  00000035,00
20100120112607R:A1504,0 15,  00000035, 0, 0
20100120112749S:A1500,0015,  00001200,1, 0,00
20100120112913R:A1501,0 15,  00000091,0, 0
20100120112913R:A1510,0 15,  00000091, 1, 0, 0, 0
20100120112922R:A1510,0 15,  00000091, 9, 0, 0, 0
20100120112926R:A1503,0 15,  00000091, 0, 0
20100120112927S:A1503,0015,  00000091,01,00
20100120112932R:U1500,0 15,  00000091, 0
20100120112933S:U1500,0 15,  00000091,00
20100120112935R:A1504,0 15,  00000091, 0, 0
20100120113345S:A1500,0015,  00000042,1, 0,00
20100120113403R:A1501,0 15,  00000088,0, 0
20100120113403R:A1510,0 15,  00000088, 1, 0, 0, 0
20100120113412R:A1510,0 15,  00000088, 9, 0, 0, 0
20100120113416R:A1503,0 15,  00000088, 0, 0
20100120113417S:A1503,0015,  00000088,01,00
20100120113422R:U1500,0 15,  00000088, 0
20100120113422S:U1500,0 15,  00000088,00
20100120113425R:A1504,0 15,  00000088, 0, 0
20100120113601S:A1500,0015,  00000067,1, 0,00
20100120113702S:A1500,0015,  00000127,1, 0,00
20100120113915R:A1501,0 15,  00001292,0, 0
20100120113915R:A1510,0 15,  00001292, 1, 0, 0, 0
20100120113924R:A1510,0 15,  00001292, 9, 0, 0, 0
20100120113928R:A1503,0 15,  00001292, 0, 0
20100120113929S:A1503,0015,  00001292,01,00
20100120113934R:U1500,0 15,  00001292, 0
20100120113934S:U1500,0 15,  00001292,00
20100120113937R:A1504,0 15,  00001292, 0, 0
20100120114235R:A1501,0 15,  00001200,0, 0
20100120114235R:A1510,0 15,  00001200, 1, 0, 0, 0
20100120114240S:A1500,0015,  00000028,1, 0,00
20100120114244R:A1510,0 15,  00001200, 9, 0, 0, 0
20100120114248R:A1503,0 15,  00001200, 0, 0
20100120114249S:A1503,0015,  00001200,01,00
20100120114253S:A1500,0015,  00000082,1, 0,00
20100120114254R:U1500,0 15,  00001200, 0
20100120114254S:U1500,0 15,  00001200,00
20100120114257R:A1504,0 15,  00001200, 0, 0
20100120114511R:A1501,0 15,  00000042,0, 0
20100120114511R:A1510,0 15,  00000042, 1, 0, 0, 0
20100120114520R:A1510,0 15,  00000042, 9, 0, 0, 0
20100120114524R:A1503,0 15,  00000042, 0, 0
20100120114525S:A1503,0015,  00000042,01,00
20100120114530R:U1500,0 15,  00000042, 0
20100120114530S:U1500,0 15,  00000042,00
20100120114533R:A1504,0 15,  00000042, 0, 0
20100120114839S:A1500,0015,  00001019,1, 0,00
20100120114859R:A1501,0 15,  00000067,0, 0
20100120114900R:A1510,0 15,  00000067, 1, 0, 0, 0
20100120114909R:A1510,0 15,  00000067, 9, 0, 0, 0
20100120114913R:A1503,0 15,  00000067, 0, 0
20100120114913S:A1503,0015,  00000067,01,00
20100120114916R:A1501,0 15,  00000127,0, 0
20100120114916R:A1510,0 15,  00000127, 1, 0, 1, 0
20100120114926R:A1510,0 15,  00000127, 9, 0, 1, 0
20100120114927R:U1500,0 15,  00000067, 0
20100120114927S:U1500,0 15,  00000067,00
20100120114937R:A1504,0 15,  00000067, 0, 0
20100120114937R:A1503,0 15,  00000127, 0, 0
20100120114937S:A1503,0015,  00000127,01,00
20100120114943R:U1500,0 15,  00000127, 0
20100120114943S:U1500,0 15,  00000127,00
20100120115016R:A1504,0 15,  00000127, 0, 0
20100120115245S:A1500,0015,  00000116,1, 0,00
20100120115323S:A1500,0015,  00000089,1, 0,00
20100120115430S:A1500,0015,  00000041,1, 0,00
20100120115521R:A1501,0 15,  00000082,0, 0
20100120115521R:A1510,0 15,  00000082, 1, 0, 0, 0
20100120115530R:A1510,0 15,  00000082, 9, 0, 0, 0
20100120115535R:A1503,0 15,  00000082, 0, 0
20100120115535S:A1503,0015,  00000082,01,00
20100120115541R:U1500,0 15,  00000082, 0
20100120115541S:U1500,0 15,  00000082,00
20100120115543R:A1504,0 15,  00000082, 0, 0
20100120115605S:A1500,0015,  00001115,1, 0,00
20100120115859S:A1500,0015,  00001291,1, 0,00
20100120115916R:A1501,0 15,  00000028,0, 0
20100120115916R:A1510,0 15,  00000028, 1, 0, 0, 0
20100120115925R:A1510,0 15,  00000028, 9, 0, 0, 0
20100120115930R:A1503,0 15,  00000028, 0, 0
20100120115930S:A1503,0015,  00000028,01,00
20100120115936R:U1500,0 15,  00000028, 0
20100120115936S:U1500,0 15,  00000028,00
20100120115939R:A1504,0 15,  00000028, 0, 0
20100120115940S:A1500,0015,  00000122,1, 0,00
20100120115953S:A1500,0015,  00000169,1, 0,00
20100120120008S:A1500,0015,  00001256,1, 0,00
20100120120403S:A1500,0015,  00001043,1, 0,00
20100120120454R:A1501,0 15,  00001019,0, 0
20100120120455R:A1510,0 15,  00001019, 1, 0, 0, 0
20100120120503R:A1510,0 15,  00001019, 9, 0, 0, 0
20100120120508R:A1503,0 15,  00001019, 0, 0
20100120120508S:A1503,0015,  00001019,01,00
20100120120514R:U1500,0 15,  00001019, 0
20100120120514S:U1500,0 15,  00001019,00
20100120120517R:A1504,0 15,  00001019, 0, 0
20100120120523S:A1500,0015,  00000135,1, 0,00
20100120120714S:A1500,0015,  00001278,1, 0,00
20100120121011R:A1501,0 15,  00000116,0, 0
20100120121011R:A1510,0 15,  00000116, 1, 0, 0, 0
20100120121020R:A1510,0 15,  00000116, 9, 0, 0, 0
20100120121022S:A1500,0015,  00000032,1, 0,00
20100120121024R:A1503,0 15,  00000116, 0, 0
20100120121025S:A1503,0015,  00000116,01,00
20100120121027R:A1501,0 15,  00000089,0, 0
20100120121027R:A1510,0 15,  00000089, 1, 0, 1, 0
20100120121036R:A1510,0 15,  00000089, 9, 0, 1, 0
20100120121038R:U1500,0 15,  00000116, 0
20100120121038S:U1500,0 15,  00000116,00
20100120121044S:A1500,0015,  00001197,1, 0,00
20100120121047R:A1504,0 15,  00000116, 0, 0
20100120121047R:A1503,0 15,  00000089, 0, 0
20100120121048S:A1503,0015,  00000089,01,00
20100120121054R:U1500,0 15,  00000089, 0
20100120121054S:U1500,0 15,  00000089,00
20100120121127R:A1504,0 15,  00000089, 0, 0
20100120121139R:A1501,0 15,  00000169,0, 0
20100120121139R:A1510,0 15,  00000169, 1, 0, 0, 0
20100120121148R:A1510,0 15,  00000169, 9, 0, 0, 0
20100120121153R:A1503,0 15,  00000169, 0, 0
20100120121153S:A1503,0015,  00000169,01,00
20100120121156R:A1501,0 15,  00000041,0, 0
20100120121156R:A1510,0 15,  00000041, 1, 0, 1, 0
20100120121205R:A1510,0 15,  00000041, 9, 0, 1, 0
20100120121207R:U1500,0 15,  00000169, 0
20100120121207S:U1500,0 15,  00000169,00
20100120121216R:A1504,0 15,  00000169, 0, 0
20100120121216R:A1503,0 15,  00000041, 0, 0
20100120121217S:A1503,0015,  00000041,01,00
20100120121223R:U1500,0 15,  00000041, 0
20100120121223S:U1500,0 15,  00000041,00
20100120121243R:A1504,0 15,  00000041, 0, 0
20100120121457S:A1500,0015,  00000024,1, 0,00
20100120121514R:A1501,0 15,  00001115,0, 0
20100120121515R:A1510,0 15,  00001115, 1, 0, 0, 0
20100120121524R:A1510,0 15,  00001115, 9, 0, 0, 0
20100120121528R:A1503,0 15,  00001115, 0, 0
20100120121528S:A1503,0015,  00001115,01,00
20100120121534R:U1500,0 15,  00001115, 0
20100120121534S:U1500,0 15,  00001115,00
20100120121537R:A1504,0 15,  00001115, 0, 0
20100120121549R:A1501,0 15,  00001291,0, 0
20100120121549R:A1510,0 15,  00001291, 1, 0, 0, 0
20100120121558R:A1510,0 15,  00001291, 9, 0, 0, 0
20100120121603R:A1503,0 15,  00001291, 0, 0
20100120121603S:A1503,0015,  00001291,01,00
20100120121611R:A1501,0 15,  00000122,0, 0
20100120121611R:A1510,0 15,  00000122, 1, 0, 1, 0
20100120121620R:A1510,0 15,  00000122, 9, 0, 1, 0
20100120121622R:U1500,0 15,  00001291, 0
20100120121622S:U1500,0 15,  00001291,00
20100120121631R:A1504,0 15,  00001291, 0, 0
20100120121631R:A1503,0 15,  00000122, 0, 0
20100120121632S:A1503,0015,  00000122,01,00
20100120121638R:U1500,0 15,  00000122, 0
20100120121638S:U1500,0 15,  00000122,00
20100120121704R:A1504,0 15,  00000122, 0, 0
20100120121935R:A1501,0 15,  00001256,0, 0
20100120121935R:A1510,0 15,  00001256, 1, 0, 0, 0
20100120121942S:A1500,0015,  00000173,1, 0,00
20100120121944R:A1510,0 15,  00001256, 9, 0, 0, 0
20100120121949R:A1503,0 15,  00001256, 0, 0
20100120121949S:A1503,0015,  00001256,01,00
20100120121951R:A1501,0 15,  00001043,0, 0
20100120121951R:A1510,0 15,  00001043, 1, 0, 1, 0
20100120122000R:A1510,0 15,  00001043, 9, 0, 1, 0
